origin,seed,point,metric,a_at_gru,a_at_tf,tf_at_raw,tf_at_anchor,a_main,network_main,interaction
1168,1,MJ3,interval_score90,-22.200415774150315,-27.088289045639812,7.6529140028441986,2.7650407313547021,-24.644352409895063,5.2089773670994504,-4.8878732714894966
1168,1,MJ3,coverage90,0,0,0,0,0,0,0
1168,1,MJ3,width90,-22.200415774150315,-27.088289045639812,7.6529140028441986,2.7650407313547021,-24.644352409895063,5.2089773670994504,-4.8878732714894966
1168,1,MJ1,mae,-0.78653590162737341,-2.6145131857069295,1.6676331459148876,-0.16034413816466841,-1.7005245436671514,0.75364450387510962,-1.8279772840795561
1168,1,MJ1,rmse,-0.91005749218414067,-2.8468955736056092,2.1533885813182962,0.21655049989682773,-1.8784765328948749,1.184969540607562,-1.9368380814214685
1168,1,MJ1,crps,-3.3864022200397708,-3.8203731807314796,0.53617919579072648,0.10220823509901766,-3.6033877003856252,0.31919371544487207,-0.43397096069170793
1168,1,MJ1,interval_score90,-49.559963554679101,-51.310847183380673,2.6585519605844325,0.90766833188286,-50.435405369029887,1.7831101462336463,-1.7508836287015725
1168,1,MJ1,coverage90,0,0,0,0,0,0,0
1168,1,MJ1,width90,-49.559963554679101,-51.310847183380673,2.6585519605844325,0.90766833188286,-50.435405369029887,1.7831101462336463,-1.7508836287015725
1168,2,ATU1,mae,-3.3956327330350842,6.7646623606786083,-1.3876160356225675,8.7726790580911249,1.684514813821762,3.6925315112342787,10.160295093713692
1168,2,ATU1,rmse,-3.3595356005659269,3.9469923550039958,-1.0063322500929459,6.3001957054769768,0.29372837721903444,2.6469317276920155,7.3065279555699227
1168,2,ATU1,crps,-3.2204094432662842,3.4977009828709527,0.034990316094981821,6.7531007422322187,0.13864576980233423,3.3940455291636002,6.7181104261372369
1168,2,ATU1,interval_score90,-22.502862263823886,45.736139299996736,6.1918529688462911,74.430854532666913,11.616638518086425,40.311353750756602,68.239001563820622
1168,2,ATU1,coverage90,-0.19453924914675769,-0.79522184300341292,0.017064846416382173,-0.58361774744027306,-0.4948805460750853,-0.28327645051194544,-0.60068259385665523
1168,2,ATU1,width90,-61.02648715674394,-73.796397764463606,9.6709816015031578,-3.0989290062165118,-67.41144246060378,3.286026297643323,-12.769910607719666
1168,2,ATU5,mae,-5.2491493458390241,8.2157118486861016,-2.2078124619964958,11.257048732528629,1.4832812514235387,4.524618135266067,13.464861194525126
1168,2,ATU5,rmse,-6.0447538070840308,5.6346624914227217,-2.2482160738480754,9.4312002246586779,-0.20504565783065454,3.5914920754053012,11.679416298506752
1168,2,ATU5,crps,-4.5601988239591522,4.0241658985980457,0.22528439719117443,8.8096491197483715,-0.26801646268055324,4.517466758469773,8.5843647225571971
1168,2,ATU5,interval_score90,-42.675142719310003,59.302383852001185,16.61420192815342,118.59172849946461,8.3136205663455911,67.602965213809014,101.97752657131119
1168,2,ATU5,coverage90,-0.037542662116040959,-0.97610921501706482,0.010238907849829393,-0.92832764505119447,-0.50682593856655289,-0.45904436860068254,-0.93856655290102398
1168,2,ATU5,width90,-49.906100432075142,-81.845938982564348,17.287172208152484,-14.652666342336722,-65.876019707319742,1.3172529329078806,-31.939838550489199
1168,2,MJ3,mae,-5.7827963386254595,-2.3506818775514162,-0.82003197735076583,2.6120824837232774,-4.0667391080884379,0.89602525318625581,3.4321144610740433
1168,2,MJ3,rmse,-5.0856112816408334,-2.3645603185109181,-0.7715190414604578,1.9495319216694575,-3.7250858000758758,0.58900644010449987,2.7210509631299153
1168,2,MJ3,crps,-3.0322262914204501,-1.8833789347634422,-0.11459718018575238,1.0342501764712555,-2.4578026130919461,0.45982649814275156,1.1488473566570079
1168,2,MJ3,interval_score90,-22.200415774150315,-27.08828904563984,7.6529140028441986,2.7650407313546737,-24.644352409895077,5.2089773670994362,-4.887873271489525
1168,2,MJ3,coverage90,0,0,0,0,0,0,0
1168,2,MJ3,width90,-22.200415774150315,-27.08828904563984,7.6529140028441986,2.7650407313546737,-24.644352409895077,5.2089773670994362,-4.887873271489525
1168,2,MJ1,mae,-5.5034538418096375,-2.5552675778861049,-1.5757893419475497,1.3723969219759828,-4.0293607098478716,-0.10169620998578344,2.9481862639235326
1168,2,MJ1,rmse,-5.303762970954998,-2.8382409012525107,-1.3163835685536984,1.1491385011487889,-4.0710019361037544,-0.08362253370245476,2.4655220697024873
1168,2,MJ1,crps,-4.252298657513486,-3.7512679326689087,-0.15268058115649552,0.34835014368808181,-4.0017832950911973,0.097834781265793147,0.50103072484457734
1168,2,MJ1,interval_score90,-49.559963554679101,-51.310847183380673,2.6585519605844325,0.90766833188286,-50.435405369029887,1.7831101462336463,-1.7508836287015725
1168,2,MJ1,coverage90,0,0,0,0,0,0,0
1168,2,MJ1,width90,-49.559963554679101,-51.310847183380673,2.6585519605844325,0.90766833188286,-50.435405369029887,1.7831101462336463,-1.7508836287015725
