origin,seed,arm,step,point,residual_mean_mm,correction_mean_mm,rmse_mm,bplus_rmse_mm,mse_normalized,penalty_normalized
792,0,COND_ATTN,200,MJ3,-66.925121081539345,-34.247032767320896,37.53944803816114,75.252238747302954,0.13484695441589009,0.13960541703935597
792,0,COND_ATTN,200,MJ1,-28.200706268249988,-14.66072887710196,16.461873273229969,32.020557016194374,0.035527598367802768,0.034372674383246621
792,1,GRU_LOCAL,0,ATU1,25.014213348445445,0,35.598467554804039,35.598467554804039,0.041478341604432402,0
792,1,GRU_LOCAL,0,ATU5,72.807681593358367,0,101.45898019270497,101.45898019270497,0.23642087192798195,0
792,1,GRU_LOCAL,0,MJ3,-66.673046216052398,0,75.114909714589871,75.114909714589871,0.53990540589962099,0
792,1,GRU_LOCAL,0,MJ1,-29.245209745136627,0,33.02200124218858,33.02200124218858,0.14295986231506308,0
792,1,GRU_LOCAL,50,ATU1,25.014213348445445,9.0903698921113509,17.980957613078381,35.598467554804039,0.01058240583908136,0.017653722858236437
792,1,GRU_LOCAL,50,ATU5,72.807681593358367,34.703804966446441,53.376186084186827,101.45898019270497,0.065433463170096171,0.063834515163724459
792,1,GRU_LOCAL,50,MJ3,-66.673046216052398,-28.681477358568728,46.283634682191902,75.114909714589871,0.20498415447252036,0.098932766913145689
792,1,GRU_LOCAL,50,MJ1,-29.245209745136627,-14.895232704159039,19.496452701119438,33.02200124218858,0.049833173311311575,0.041348434014346173
792,1,GRU_LOCAL,100,ATU1,25.014213348445445,9.5162560458058554,18.497284587043943,35.598467554804039,0.011198883714482815,0.013081345719916664
