origin,seed,arm,step,point,initial_residual_mm,true_residual_mean_mm,residual_change_mean_mm,correction_mean_mm,correction_first_mm,correction_last_mm,forecast_bias_mm,forecast_rmse_mm,correction_energy_mm2,residual_alignment_mm2,delta_mse_mm2,opposite_sign_fraction
612,0,COND_ATTN,200,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,24.393551598369317,25.17977249007447,23.64949688061364,28.674730964539716,29.52216382364211,600.00125306136079,-92.767184728787186,785.53562251893527,0.6313993174061433
612,0,COND_ATTN,200,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,69.744605090117588,70.465817047153394,74.800010695807373,74.339045033163899,75.121433956371945,4927.3958626392514,-299.59959200683249,5526.5950466529175,0.64846416382252559
612,0,COND_ATTN,200,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-9.3132545660333275,-5.0915814475183652,-11.345688126936466,68.457265083097653,81.188574638960219,93.665505428238944,745.82982955744126,-1397.9941536866427,0
612,0,COND_ATTN,200,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-13.936318954319768,-9.596965444170678,-15.996356024173679,8.7392488410638212,21.937820367869762,201.8641970884982,320.53033097472098,-439.19646486094393,0.19453924914675769
612,1,GRU_LOCAL,0,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,0,0,0,4.2811793661703978,9.2748333845426885,0,0,0,
612,1,GRU_LOCAL,0,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,0,0,0,4.5944399430462965,10.799758932894493,0,0,0,
612,1,GRU_LOCAL,0,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,0,0,0,77.770519649130975,89.384443868005675,0,0,0,
612,1,GRU_LOCAL,0,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,0,0,0,22.675567795383593,30.339156668468313,0,0,0,
612,1,GRU_LOCAL,50,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,-1.9851714513274399,1.924127345053364,-1.9787051451635875,2.2960079148429577,8.84405630235789,15.135605162468602,11.470403797109931,-7.8052024317512689,0.36860068259385664
612,1,GRU_LOCAL,50,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,-3.8457253115475134,-0.66178776857429966,-4.1618935680083951,0.74871463149878403,9.3526444986707631,21.579431080491037,25.371132485304486,-29.162833890117923,0.29692832764505117
612,1,GRU_LOCAL,50,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-5.7002103667350674,-3.0444137199608576,-6.3391449186642603,72.070309282395897,84.08196418214807,35.713755626125483,477.7579302453762,-919.80210486462693,0
612,1,GRU_LOCAL,50,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.7273133947807007,-1.1399528241856842,-3.2327006672525158,19.948254400602888,28.073588657801604,8.9796335794011508,70.65884040290976,-132.33804722641844,0.20136518771331058
