origin,seed,point,metric,factor,effect,TiDE_KIN,TiDE_CAL,TiDE_HCAL
972,2,ATU1,rmse,TiDE_CAL__minus__TiDE_KIN,32.792904187183389,7.7496017879577206,40.542505975141111,40.574898607657232
972,2,ATU1,rmse,TiDE_HCAL__minus__TiDE_KIN,32.82529681969951,7.7496017879577206,40.542505975141111,40.574898607657232
972,2,ATU1,rmse,TiDE_HCAL__minus__TiDE_CAL,0.032392632516121012,7.7496017879577206,40.542505975141111,40.574898607657232
972,2,ATU1,crps,TiDE_CAL__minus__TiDE_KIN,16.805283159165722,8.8486280285431285,25.65391118770885,25.673578287912381
972,2,ATU1,crps,TiDE_HCAL__minus__TiDE_KIN,16.824950259369253,8.8486280285431285,25.65391118770885,25.673578287912381
972,2,ATU1,crps,TiDE_HCAL__minus__TiDE_CAL,0.019667100203530907,8.8486280285431285,25.65391118770885,25.673578287912381
972,2,ATU1,interval_score90,TiDE_CAL__minus__TiDE_KIN,121.23741633154486,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,121.40374192079057,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,0.16632558924570162,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU1,coverage90,TiDE_CAL__minus__TiDE_KIN,0,1,1,1
972,2,ATU1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0,1,1,1
972,2,ATU1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,1,1,1
972,2,ATU1,width90,TiDE_CAL__minus__TiDE_KIN,121.23741633154486,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU1,width90,TiDE_HCAL__minus__TiDE_KIN,121.40374192079057,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU1,width90,TiDE_HCAL__minus__TiDE_CAL,0.16632558924570162,114.97513147516409,236.21254780670895,236.37887339595466
972,2,ATU5,mae,TiDE_CAL__minus__TiDE_KIN,28.559817361829356,4.2635920205088489,32.823409382338205,32.752807072783177
972,2,ATU5,mae,TiDE_HCAL__minus__TiDE_KIN,28.489215052274329,4.2635920205088489,32.823409382338205,32.752807072783177
972,2,ATU5,mae,TiDE_HCAL__minus__TiDE_CAL,-0.070602309555027887,4.2635920205088489,32.823409382338205,32.752807072783177
972,2,ATU5,rmse,TiDE_CAL__minus__TiDE_KIN,28.862462831109418,5.0423539651848728,33.904816796294291,33.906937032272744
972,2,ATU5,rmse,TiDE_HCAL__minus__TiDE_KIN,28.864583067087871,5.0423539651848728,33.904816796294291,33.906937032272744
972,2,ATU5,rmse,TiDE_HCAL__minus__TiDE_CAL,0.002120235978452456,5.0423539651848728,33.904816796294291,33.906937032272744
972,2,ATU5,crps,TiDE_CAL__minus__TiDE_KIN,13.922648035523943,10.941374212975143,24.864022248499086,24.854478693872199
972,2,ATU5,crps,TiDE_HCAL__minus__TiDE_KIN,13.913104480897056,10.941374212975143,24.864022248499086,24.854478693872199
972,2,ATU5,crps,TiDE_HCAL__minus__TiDE_CAL,-0.009543554626887385,10.941374212975143,24.864022248499086,24.854478693872199
972,2,ATU5,interval_score90,TiDE_CAL__minus__TiDE_KIN,122.6953351777222,150.91466474882327,273.60999992654547,273.42024171733374
972,2,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_KIN,122.50557696851047,150.91466474882327,273.60999992654547,273.42024171733374
972,2,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_CAL,-0.18975820921173181,150.91466474882327,273.60999992654547,273.42024171733374
972,2,ATU5,coverage90,TiDE_CAL__minus__TiDE_KIN,0,1,1,1
972,2,ATU5,coverage90,TiDE_HCAL__minus__TiDE_KIN,0,1,1,1
972,2,ATU5,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,1,1,1
972,2,ATU5,width90,TiDE_CAL__minus__TiDE_KIN,122.6953351777222,150.91466474882327,273.60999992654547,273.42024171733374
972,2,ATU5,width90,TiDE_HCAL__minus__TiDE_KIN,122.50557696851047,150.91466474882327,273.60999992654547,273.42024171733374
972,2,ATU5,width90,TiDE_HCAL__minus__TiDE_CAL,-0.18975820921173181,150.91466474882327,273.60999992654547,273.42024171733374
972,2,MJ3,mae,TiDE_CAL__minus__TiDE_KIN,1.9901414914025413,6.0826752790669651,8.0728167704695064,8.0763308557182523
972,2,MJ3,mae,TiDE_HCAL__minus__TiDE_KIN,1.9936555766512871,6.0826752790669651,8.0728167704695064,8.0763308557182523
972,2,MJ3,mae,TiDE_HCAL__minus__TiDE_CAL,0.0035140852487458574,6.0826752790669651,8.0728167704695064,8.0763308557182523
972,2,MJ3,rmse,TiDE_CAL__minus__TiDE_KIN,1.3793075055296047,8.4563052214566934,9.8356127269862981,9.8399351631530205
972,2,MJ3,rmse,TiDE_HCAL__minus__TiDE_KIN,1.3836299416963271,8.4563052214566934,9.8356127269862981,9.8399351631530205
972,2,MJ3,rmse,TiDE_HCAL__minus__TiDE_CAL,0.0043224361667224542,8.4563052214566934,9.8356127269862981,9.8399351631530205
972,2,MJ3,crps,TiDE_CAL__minus__TiDE_KIN,0.60294867599315438,5.1093048712047162,5.7122535471978706,5.7166565185002121
972,2,MJ3,crps,TiDE_HCAL__minus__TiDE_KIN,0.60735164729549584,5.1093048712047162,5.7122535471978706,5.7166565185002121
972,2,MJ3,crps,TiDE_HCAL__minus__TiDE_CAL,0.0044029713023414629,5.1093048712047162,5.7122535471978706,5.7166565185002121
972,2,MJ3,interval_score90,TiDE_CAL__minus__TiDE_KIN,-28.325999122078542,66.350653845543206,38.024654723464664,38.403811360372856
972,2,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_KIN,-27.94684248517035,66.350653845543206,38.024654723464664,38.403811360372856
972,2,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_CAL,0.37915663690819201,66.350653845543206,38.024654723464664,38.403811360372856
972,2,MJ3,coverage90,TiDE_CAL__minus__TiDE_KIN,0.41638225255972694,0.58361774744027306,1,1
972,2,MJ3,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.41638225255972694,0.58361774744027306,1,1
972,2,MJ3,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.58361774744027306,1,1
972,2,MJ3,width90,TiDE_CAL__minus__TiDE_KIN,26.050420395766196,11.974234327698468,38.024654723464664,38.403811360372856
972,2,MJ3,width90,TiDE_HCAL__minus__TiDE_KIN,26.429577032674388,11.974234327698468,38.024654723464664,38.403811360372856
972,2,MJ3,width90,TiDE_HCAL__minus__TiDE_CAL,0.37915663690819201,11.974234327698468,38.024654723464664,38.403811360372856
972,2,MJ1,mae,TiDE_CAL__minus__TiDE_KIN,2.0423483061225207,4.7576353418004382,6.799983647922959,6.7925314577314309
972,2,MJ1,mae,TiDE_HCAL__minus__TiDE_KIN,2.0348961159309926,4.7576353418004382,6.799983647922959,6.7925314577314309
972,2,MJ1,mae,TiDE_HCAL__minus__TiDE_CAL,-0.0074521901915280964,4.7576353418004382,6.799983647922959,6.7925314577314309
972,2,MJ1,rmse,TiDE_CAL__minus__TiDE_KIN,2.1902010043312785,5.324786252574067,7.5149872569053455,7.5108434759134131
972,2,MJ1,rmse,TiDE_HCAL__minus__TiDE_KIN,2.186057223339346,5.324786252574067,7.5149872569053455,7.5108434759134131
972,2,MJ1,rmse,TiDE_HCAL__minus__TiDE_CAL,-0.0041437809919324664,5.324786252574067,7.5149872569053455,7.5108434759134131
972,2,MJ1,crps,TiDE_CAL__minus__TiDE_KIN,2.8110254406553263,3.5473115570704437,6.35833699772577,6.3645980599900573
972,2,MJ1,crps,TiDE_HCAL__minus__TiDE_KIN,2.8172865029196137,3.5473115570704437,6.35833699772577,6.3645980599900573
972,2,MJ1,crps,TiDE_HCAL__minus__TiDE_CAL,0.0062610622642873537,3.5473115570704437,6.35833699772577,6.3645980599900573
972,2,MJ1,interval_score90,TiDE_CAL__minus__TiDE_KIN,40.29634447071976,35.70515383581278,76.00149830653254,76.128562772092664
972,2,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,40.423408936279884,35.70515383581278,76.00149830653254,76.128562772092664
972,2,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,0.12706446556012452,35.70515383581278,76.00149830653254,76.128562772092664
972,2,MJ1,coverage90,TiDE_CAL__minus__TiDE_KIN,0,1,1,1
972,2,MJ1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0,1,1,1
972,2,MJ1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,1,1,1
972,2,MJ1,width90,TiDE_CAL__minus__TiDE_KIN,40.29634447071976,35.70515383581278,76.00149830653254,76.128562772092664
972,2,MJ1,width90,TiDE_HCAL__minus__TiDE_KIN,40.423408936279884,35.70515383581278,76.00149830653254,76.128562772092664
972,2,MJ1,width90,TiDE_HCAL__minus__TiDE_CAL,0.12706446556012452,35.70515383581278,76.00149830653254,76.128562772092664
1168,ensemble,average,mae,TiDE_CAL__minus__TiDE_KIN,7.3519663798103698,5.0285254358206712,12.380491815631041,8.4978409658889085
1168,ensemble,average,mae,TiDE_HCAL__minus__TiDE_KIN,3.4693155300682372,5.0285254358206712,12.380491815631041,8.4978409658889085
1168,ensemble,average,mae,TiDE_HCAL__minus__TiDE_CAL,-3.8826508497421326,5.0285254358206712,12.380491815631041,8.4978409658889085
1168,ensemble,average,rmse,TiDE_CAL__minus__TiDE_KIN,6.5932088937201296,7.5400286896404349,14.133237583360565,10.541766206118163
1168,ensemble,average,rmse,TiDE_HCAL__minus__TiDE_KIN,3.0017375164777285,7.5400286896404349,14.133237583360565,10.541766206118163
1168,ensemble,average,rmse,TiDE_HCAL__minus__TiDE_CAL,-3.5914713772424012,7.5400286896404349,14.133237583360565,10.541766206118163
1168,ensemble,average,crps,TiDE_CAL__minus__TiDE_KIN,4.5526641804665191,4.0379642988862523,8.5906284793527714,7.7752945255762871
1168,ensemble,average,crps,TiDE_HCAL__minus__TiDE_KIN,3.7373302266900348,4.0379642988862523,8.5906284793527714,7.7752945255762871
1168,ensemble,average,crps,TiDE_HCAL__minus__TiDE_CAL,-0.81533395377648432,4.0379642988862523,8.5906284793527714,7.7752945255762871
1168,ensemble,average,interval_score90,TiDE_CAL__minus__TiDE_KIN,19.77111724060326,48.108164965688047,67.879282206291307,88.498463333499728
1168,ensemble,average,interval_score90,TiDE_HCAL__minus__TiDE_KIN,40.390298367811681,48.108164965688047,67.879282206291307,88.498463333499728
1168,ensemble,average,interval_score90,TiDE_HCAL__minus__TiDE_CAL,20.619181127208421,48.108164965688047,67.879282206291307,88.498463333499728
1168,ensemble,average,coverage90,TiDE_CAL__minus__TiDE_KIN,0.22440273037542668,0.73293515358361772,0.9573378839590444,0.90529010238907848
1168,ensemble,average,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.17235494880546076,0.73293515358361772,0.9573378839590444,0.90529010238907848
1168,ensemble,average,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.052047781569965923,0.73293515358361772,0.9573378839590444,0.90529010238907848
1168,ensemble,average,width90,TiDE_CAL__minus__TiDE_KIN,50.867577924803754,12.237800745748046,63.105378670551801,68.260132395421266
1168,ensemble,average,width90,TiDE_HCAL__minus__TiDE_KIN,56.02233164967322,12.237800745748046,63.105378670551801,68.260132395421266
1168,ensemble,average,width90,TiDE_HCAL__minus__TiDE_CAL,5.1547537248694653,12.237800745748046,63.105378670551801,68.260132395421266
1168,ensemble,ATU1,mae,TiDE_CAL__minus__TiDE_KIN,8.7100685751978517,3.899244898010692,12.609313473208545,10.176356398127318
1168,ensemble,ATU1,mae,TiDE_HCAL__minus__TiDE_KIN,6.277111500116626,3.899244898010692,12.609313473208545,10.176356398127318
1168,ensemble,ATU1,mae,TiDE_HCAL__minus__TiDE_CAL,-2.4329570750812266,3.899244898010692,12.609313473208545,10.176356398127318
1168,ensemble,ATU1,rmse,TiDE_CAL__minus__TiDE_KIN,7.5990398350620989,6.8081415766348101,14.407181411696909,12.199034662060672
1168,ensemble,ATU1,rmse,TiDE_HCAL__minus__TiDE_KIN,5.3908930854258621,6.8081415766348101,14.407181411696909,12.199034662060672
1168,ensemble,ATU1,rmse,TiDE_HCAL__minus__TiDE_CAL,-2.2081467496362368,6.8081415766348101,14.407181411696909,12.199034662060672
1168,ensemble,ATU1,crps,TiDE_CAL__minus__TiDE_KIN,6.5862425914244707,3.1570273699715492,9.7432699613960203,9.8814525251844341
1168,ensemble,ATU1,crps,TiDE_HCAL__minus__TiDE_KIN,6.7244251552128844,3.1570273699715492,9.7432699613960203,9.8814525251844341
1168,ensemble,ATU1,crps,TiDE_HCAL__minus__TiDE_CAL,0.13818256378841376,3.1570273699715492,9.7432699613960203,9.8814525251844341
1168,ensemble,ATU1,interval_score90,TiDE_CAL__minus__TiDE_KIN,58.969503772339621,41.072855615781251,100.04235938812087,116.22668929224018
1168,ensemble,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,75.15383367645893,41.072855615781251,100.04235938812087,116.22668929224018
1168,ensemble,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119309,41.072855615781251,100.04235938812087,116.22668929224018
1168,ensemble,ATU1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.29351535836177478,0.70648464163822522,1,1
1168,ensemble,ATU1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.29351535836177478,0.70648464163822522,1,1
1168,ensemble,ATU1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.70648464163822522,1,1
1168,ensemble,ATU1,width90,TiDE_CAL__minus__TiDE_KIN,92.474893609554783,7.5674657785660884,100.04235938812087,116.22668929224018
1168,ensemble,ATU1,width90,TiDE_HCAL__minus__TiDE_KIN,108.65922351367409,7.5674657785660884,100.04235938812087,116.22668929224018
1168,ensemble,ATU1,width90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119309,7.5674657785660884,100.04235938812087,116.22668929224018
1168,ensemble,ATU5,mae,TiDE_CAL__minus__TiDE_KIN,18.88652879970649,4.2882099067552701,23.17473870646176,6.4701462327097943
1168,ensemble,ATU5,mae,TiDE_HCAL__minus__TiDE_KIN,2.1819363259545241,4.2882099067552701,23.17473870646176,6.4701462327097943
1168,ensemble,ATU5,mae,TiDE_HCAL__minus__TiDE_CAL,-16.704592473751966,4.2882099067552701,23.17473870646176,6.4701462327097943
1168,ensemble,ATU5,rmse,TiDE_CAL__minus__TiDE_KIN,20.310026367923822,5.3886251197801123,25.698651487703934,7.8537171328195168
1168,ensemble,ATU5,rmse,TiDE_HCAL__minus__TiDE_KIN,2.4650920130394045,5.3886251197801123,25.698651487703934,7.8537171328195168
1168,ensemble,ATU5,rmse,TiDE_HCAL__minus__TiDE_CAL,-17.844934354884415,5.3886251197801123,25.698651487703934,7.8537171328195168
1168,ensemble,ATU5,crps,TiDE_CAL__minus__TiDE_KIN,12.05049315393669,3.0416673829422596,15.09216053687895,8.0228935752707695
1168,ensemble,ATU5,crps,TiDE_HCAL__minus__TiDE_KIN,4.9812261923285099,3.0416673829422596,15.09216053687895,8.0228935752707695
1168,ensemble,ATU5,crps,TiDE_HCAL__minus__TiDE_CAL,-7.0692669616081805,3.0416673829422596,15.09216053687895,8.0228935752707695
1168,ensemble,ATU5,interval_score90,TiDE_CAL__minus__TiDE_KIN,76.817169698387033,23.141800601274557,99.958970299661587,101.90630148939726
1168,ensemble,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_KIN,78.764500888122711,23.141800601274557,99.958970299661587,101.90630148939726
1168,ensemble,ATU5,interval_score90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,23.141800601274557,99.958970299661587,101.90630148939726
1168,ensemble,ATU5,coverage90,TiDE_CAL__minus__TiDE_KIN,0.17406143344709901,0.82593856655290099,1,1
1168,ensemble,ATU5,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.17406143344709901,0.82593856655290099,1,1
1168,ensemble,ATU5,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.82593856655290099,1,1
1168,ensemble,ATU5,width90,TiDE_CAL__minus__TiDE_KIN,86.667865443135497,13.29110485652609,99.958970299661587,101.90630148939726
1168,ensemble,ATU5,width90,TiDE_HCAL__minus__TiDE_KIN,88.615196632871175,13.29110485652609,99.958970299661587,101.90630148939726
1168,ensemble,ATU5,width90,TiDE_HCAL__minus__TiDE_CAL,1.947331189735678,13.29110485652609,99.958970299661587,101.90630148939726
1168,ensemble,MJ3,mae,TiDE_CAL__minus__TiDE_KIN,-1.681692215891335,8.7883451199939291,7.1066529041025941,11.485317327281674
1168,ensemble,MJ3,mae,TiDE_HCAL__minus__TiDE_KIN,2.6969722072877449,8.7883451199939291,7.1066529041025941,11.485317327281674
1168,ensemble,MJ3,mae,TiDE_HCAL__minus__TiDE_CAL,4.3786644231790799,8.7883451199939291,7.1066529041025941,11.485317327281674
1168,ensemble,MJ3,rmse,TiDE_CAL__minus__TiDE_KIN,-4.6463550721519375,13.284550831485642,8.6381957593337049,15.061866266766307
1168,ensemble,MJ3,rmse,TiDE_HCAL__minus__TiDE_KIN,1.7773154352806646,13.284550831485642,8.6381957593337049,15.061866266766307
1168,ensemble,MJ3,rmse,TiDE_HCAL__minus__TiDE_CAL,6.4236705074326022,13.284550831485642,8.6381957593337049,15.061866266766307
1168,ensemble,MJ3,crps,TiDE_CAL__minus__TiDE_KIN,-2.4285836555057356,7.4063262923088153,4.9777426368030797,9.0882289672631433
1168,ensemble,MJ3,crps,TiDE_HCAL__minus__TiDE_KIN,1.681902674954328,7.4063262923088153,4.9777426368030797,9.0882289672631433
1168,ensemble,MJ3,crps,TiDE_HCAL__minus__TiDE_CAL,4.1104863304600636,7.4063262923088153,4.9777426368030797,9.0882289672631433
1168,ensemble,MJ3,interval_score90,TiDE_CAL__minus__TiDE_KIN,-55.638246940201057,95.812217514209067,40.17397057400801,104.42372298050996
1168,ensemble,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_KIN,8.6115054663008976,95.812217514209067,40.17397057400801,104.42372298050996
1168,ensemble,MJ3,interval_score90,TiDE_HCAL__minus__TiDE_CAL,64.249752406501955,95.812217514209067,40.17397057400801,104.42372298050996
1168,ensemble,MJ3,coverage90,TiDE_CAL__minus__TiDE_KIN,0.15699658703071673,0.67235494880546076,0.82935153583617749,0.62116040955631402
1168,ensemble,MJ3,coverage90,TiDE_HCAL__minus__TiDE_KIN,-0.051194539249146742,0.67235494880546076,0.82935153583617749,0.62116040955631402
1168,ensemble,MJ3,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.20819112627986347,0.67235494880546076,0.82935153583617749,0.62116040955631402
1168,ensemble,MJ3,width90,TiDE_CAL__minus__TiDE_KIN,0.42818988416456705,20.65016654688543,21.078356431049997,23.470399228196129
1168,ensemble,MJ3,width90,TiDE_HCAL__minus__TiDE_KIN,2.8202326813106993,20.65016654688543,21.078356431049997,23.470399228196129
1168,ensemble,MJ3,width90,TiDE_HCAL__minus__TiDE_CAL,2.3920427971461322,20.65016654688543,21.078356431049997,23.470399228196129
1168,ensemble,MJ1,mae,TiDE_CAL__minus__TiDE_KIN,3.4929603602284685,3.1383018185227955,6.631262178751264,5.8595439054368468
1168,ensemble,MJ1,mae,TiDE_HCAL__minus__TiDE_KIN,2.7212420869140512,3.1383018185227955,6.631262178751264,5.8595439054368468
1168,ensemble,MJ1,mae,TiDE_HCAL__minus__TiDE_CAL,-0.77171827331441722,3.1383018185227955,6.631262178751264,5.8595439054368468
1168,ensemble,MJ1,rmse,TiDE_CAL__minus__TiDE_KIN,3.1101244440465319,4.6787972306611758,7.7889216747077077,7.0524467628261567
1168,ensemble,MJ1,rmse,TiDE_HCAL__minus__TiDE_KIN,2.3736495321649809,4.6787972306611758,7.7889216747077077,7.0524467628261567
1168,ensemble,MJ1,rmse,TiDE_HCAL__minus__TiDE_CAL,-0.73647491188155101,4.6787972306611758,7.7889216747077077,7.0524467628261567
1168,ensemble,MJ1,crps,TiDE_CAL__minus__TiDE_KIN,2.0025046320106532,2.5468361503223851,4.5493407823330383,4.1086030345868014
1168,ensemble,MJ1,crps,TiDE_HCAL__minus__TiDE_KIN,1.5617668842644163,2.5468361503223851,4.5493407823330383,4.1086030345868014
1168,ensemble,MJ1,crps,TiDE_HCAL__minus__TiDE_CAL,-0.44073774774623686,2.5468361503223851,4.5493407823330383,4.1086030345868014
1168,ensemble,MJ1,interval_score90,TiDE_CAL__minus__TiDE_KIN,-1.0639575681125812,32.405786131487339,31.341828563374758,31.437139571851507
1168,ensemble,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,-0.96864655963583246,32.405786131487339,31.341828563374758,31.437139571851507
1168,ensemble,MJ1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,0.095311008476748782,32.405786131487339,31.341828563374758,31.437139571851507
1168,ensemble,MJ1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.273037542662116,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.273037542662116,0.726962457337884,1,1
1168,ensemble,MJ1,coverage90,TiDE_HCAL__minus__TiDE_CAL,0,0.726962457337884,1,1
1168,ensemble,MJ1,width90,TiDE_CAL__minus__TiDE_KIN,23.89936276236018,7.4424658010145786,31.341828563374758,31.437139571851507
1168,ensemble,MJ1,width90,TiDE_HCAL__minus__TiDE_KIN,23.994673770836929,7.4424658010145786,31.341828563374758,31.437139571851507
1168,ensemble,MJ1,width90,TiDE_HCAL__minus__TiDE_CAL,0.095311008476748782,7.4424658010145786,31.341828563374758,31.437139571851507
1168,0,average,mae,TiDE_CAL__minus__TiDE_KIN,10.237763988956107,5.2781994315848415,15.515963420540949,16.912378094418614
1168,0,average,mae,TiDE_HCAL__minus__TiDE_KIN,11.634178662833772,5.2781994315848415,15.515963420540949,16.912378094418614
1168,0,average,mae,TiDE_HCAL__minus__TiDE_CAL,1.3964146738776648,5.2781994315848415,15.515963420540949,16.912378094418614
1168,0,average,rmse,TiDE_CAL__minus__TiDE_KIN,9.820555167297341,7.4647097568094392,17.28526492410678,18.82039186538595
1168,0,average,rmse,TiDE_HCAL__minus__TiDE_KIN,11.355682108576511,7.4647097568094392,17.28526492410678,18.82039186538595
1168,0,average,rmse,TiDE_HCAL__minus__TiDE_CAL,1.5351269412791702,7.4647097568094392,17.28526492410678,18.82039186538595
1168,0,average,crps,TiDE_CAL__minus__TiDE_KIN,6.1990406059945329,4.2122624422909603,10.411303048285493,11.537969948252789
1168,0,average,crps,TiDE_HCAL__minus__TiDE_KIN,7.3257075059618284,4.2122624422909603,10.411303048285493,11.537969948252789
1168,0,average,crps,TiDE_HCAL__minus__TiDE_CAL,1.1266668999672955,4.2122624422909603,10.411303048285493,11.537969948252789
1168,0,average,interval_score90,TiDE_CAL__minus__TiDE_KIN,19.480156160442412,47.751532535279303,67.231688695721715,102.2500527932981
1168,0,average,interval_score90,TiDE_HCAL__minus__TiDE_KIN,54.498520258018793,47.751532535279303,67.231688695721715,102.2500527932981
1168,0,average,interval_score90,TiDE_HCAL__minus__TiDE_CAL,35.018364097576381,47.751532535279303,67.231688695721715,102.2500527932981
1168,0,average,coverage90,TiDE_CAL__minus__TiDE_KIN,0.23549488054607504,0.64334470989761094,0.87883959044368598,0.85153583617747441
1168,0,average,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.20819112627986347,0.64334470989761094,0.87883959044368598,0.85153583617747441
1168,0,average,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.027303754266211566,0.64334470989761094,0.87883959044368598,0.85153583617747441
1168,0,average,width90,TiDE_CAL__minus__TiDE_KIN,50.867577924803754,12.237800745748046,63.105378670551801,68.260132395421266
1168,0,average,width90,TiDE_HCAL__minus__TiDE_KIN,56.02233164967322,12.237800745748046,63.105378670551801,68.260132395421266
1168,0,average,width90,TiDE_HCAL__minus__TiDE_CAL,5.1547537248694653,12.237800745748046,63.105378670551801,68.260132395421266
1168,0,ATU1,mae,TiDE_CAL__minus__TiDE_KIN,12.808717094821585,4.2287987864002261,17.037515881221811,22.61427243333079
1168,0,ATU1,mae,TiDE_HCAL__minus__TiDE_KIN,18.385473646930564,4.2287987864002261,17.037515881221811,22.61427243333079
1168,0,ATU1,mae,TiDE_HCAL__minus__TiDE_CAL,5.5767565521089786,4.2287987864002261,17.037515881221811,22.61427243333079
1168,0,ATU1,rmse,TiDE_CAL__minus__TiDE_KIN,13.373521375878951,6.5956806378779511,19.969202013756902,24.56315048566114
1168,0,ATU1,rmse,TiDE_HCAL__minus__TiDE_KIN,17.967469847783189,6.5956806378779511,19.969202013756902,24.56315048566114
1168,0,ATU1,rmse,TiDE_HCAL__minus__TiDE_CAL,4.5939484719042376,6.5956806378779511,19.969202013756902,24.56315048566114
1168,0,ATU1,crps,TiDE_CAL__minus__TiDE_KIN,8.5911346244550071,3.4388524016750139,12.029987026130021,14.619826269420203
1168,0,ATU1,crps,TiDE_HCAL__minus__TiDE_KIN,11.180973867745189,3.4388524016750139,12.029987026130021,14.619826269420203
1168,0,ATU1,crps,TiDE_HCAL__minus__TiDE_CAL,2.5898392432901822,3.4388524016750139,12.029987026130021,14.619826269420203
1168,0,ATU1,interval_score90,TiDE_CAL__minus__TiDE_KIN,56.08282812233913,43.959531265781742,100.04235938812087,116.27465756288602
1168,0,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_KIN,72.315126297104285,43.959531265781742,100.04235938812087,116.27465756288602
1168,0,ATU1,interval_score90,TiDE_HCAL__minus__TiDE_CAL,16.232298174765148,43.959531265781742,100.04235938812087,116.27465756288602
1168,0,ATU1,coverage90,TiDE_CAL__minus__TiDE_KIN,0.37542662116040959,0.62457337883959041,1,0.9965870307167235
1168,0,ATU1,coverage90,TiDE_HCAL__minus__TiDE_KIN,0.37201365187713309,0.62457337883959041,1,0.9965870307167235
1168,0,ATU1,coverage90,TiDE_HCAL__minus__TiDE_CAL,-0.0034129692832765013,0.62457337883959041,1,0.9965870307167235
1168,0,ATU1,width90,TiDE_CAL__minus__TiDE_KIN,92.474893609554783,7.5674657785660884,100.04235938812087,116.22668929224018
1168,0,ATU1,width90,TiDE_HCAL__minus__TiDE_KIN,108.65922351367409,7.5674657785660884,100.04235938812087,116.22668929224018
1168,0,ATU1,width90,TiDE_HCAL__minus__TiDE_CAL,16.184329904119309,7.5674657785660884,100.04235938812087,116.22668929224018
1168,0,ATU5,mae,TiDE_CAL__minus__TiDE_KIN,22.444716945514742,5.830788638429917,28.275505583944657,18.082339059241072
1168,0,ATU5,mae,TiDE_HCAL__minus__TiDE_KIN,12.251550420811155,5.830788638429917,28.275505583944657,18.082339059241072
1168,0,ATU5,mae,TiDE_HCAL__minus__TiDE_CAL,-10.193166524703585,5.830788638429917,28.275505583944657,18.082339059241072
1168,0,ATU5,rmse,TiDE_CAL__minus__TiDE_KIN,23.789630827746201,7.1296021036603516,30.919232931406551,19.097093633600959
1168,0,ATU5,rmse,TiDE_HCAL__minus__TiDE_KIN,11.967491529940608,7.1296021036603516,30.919232931406551,19.097093633600959
1168,0,ATU5,rmse,TiDE_HCAL__minus__TiDE_CAL,-11.822139297805592,7.1296021036603516,30.919232931406551,19.097093633600959
1168,0,ATU5,crps,TiDE_CAL__minus__TiDE_KIN,13.96869905385126,4.363815802434349,18.332514856285609,11.728093741658554
1168,0,ATU5,crps,TiDE_HCAL__minus__TiDE_KIN,7.3642779392242055,4.363815802434349,18.332514856285609,11.728093741658554
1168,0,ATU5,crps,TiDE_HCAL__minus__TiDE_CAL,-6.6044211146270548,4.363815802434349,18.332514856285609,11.728093741658554
1168,0,ATU5,interval_score90,TiDE_CAL__minus__TiDE_KIN,58.61703807810575,41.341932221555837,99.958970299661587,101.90630148939726
