feature_set,horizon_days,split,evaluation_role,estimator,subset,actual_level,actual_color,predicted_level,predicted_color,count
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,1
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,30
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,147
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,3
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,1
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,99
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,6
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,27
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,9
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,63
interval_only,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,278
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,5
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,63
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,2
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,84
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,12
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,1
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,29
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,8
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,3
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,1
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,24
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,4
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,12
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,0
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,9
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,3
interval_only,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,21
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,464
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,55
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,534
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,310
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,1
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,2,yellow,0,green,53
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,2,yellow,1,blue,194
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,2,yellow,2,yellow,38
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,2,yellow,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,3,orange,0,green,5
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,3,orange,1,blue,124
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,3,orange,2,yellow,14
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,3,orange,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,3,orange,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,4,red,0,green,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,4,red,1,blue,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,4,red,2,yellow,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,4,red,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,all,4,red,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,0,green,82
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,1,blue,17
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,2,yellow,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,0,green,88
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,1,blue,43
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,2,yellow,1
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,0,green,14
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,1,blue,32
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,1
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,0,green,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,1,blue,21
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,2,yellow,1
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,0,green,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,1,blue,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,2,yellow,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_interval,3,calibration,chronological_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,0,green,0,green,553
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,0,green,1,blue,16
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,0,green,2,yellow,2
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,0,green,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,0,green,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,0,green,637
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,1,blue,395
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,2,yellow,6
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,1,blue,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,0,green,45
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,1,blue,122
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,2,yellow,13
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,2,yellow,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,0,green,10
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,1,blue,118
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,2,yellow,5
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,3,orange,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,0,green,20
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,1,blue,327
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,2,yellow,3
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,all,4,red,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,0,green,65
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,1,blue,3
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,2,yellow,2
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,0,green,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,0,green,77
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,1,blue,20
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,2,yellow,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,1,blue,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,0,green,12
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,1,blue,22
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,2,yellow,6
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,2,yellow,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,0,green,4
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,1,blue,33
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,2,yellow,4
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,3,orange,4,red,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,0,green,3
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,1,blue,27
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,2,yellow,3
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,3,orange,0
without_interval,3,test,historical_holdout_evaluation_only,ngboost,transition_only,4,red,4,red,0
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,0,green,0,green,432
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,0,green,1,blue,87
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,0,green,2,yellow,0
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,0,green,3,orange,0
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,0,green,4,red,0
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,0,green,115
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,1,blue,704
without_velocity,3,calibration,chronological_evaluation_only,ngboost,all,1,blue,2,yellow,26
