feature_set,scientific_features,control_features,removed_groups,horizon_days,split,evaluation_role,subset,row_count,metric,metric_direction,full_value,ablation_value,ablation_minus_full,full_status,ablation_status
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,balanced_accuracy_supported_classes,higher_is_better,0.23831399097356545,0.2938292499462712,0.05551525897270573,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,ordinal_mae,lower_is_better,0.77,0.6966666666666667,-0.07333333333333336,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,quadratic_weighted_kappa,higher_is_better,0.44844162872878923,0.3217399760137434,-0.12670165271504585,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_log_loss,lower_is_better,1.6332773340408784,1.3737761389843528,-0.2595011950565256,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,multiclass_brier,lower_is_better,1.0311053448022487,0.721590787881744,-0.30951455692050467,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,top_label_ece,lower_is_better,0.519817146859264,0.18913302889683678,-0.33068411796242714,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,false_escalation_vs_proxy_rate,lower_is_better,0.33,0.06,-0.27,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,calibration,chronological_evaluation_only,transition_only,300,false_deescalation_vs_proxy_rate,lower_is_better,0.44,0.52,0.08000000000000002,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,accuracy,higher_is_better,0.860475352112676,0.42297535211267606,-0.43749999999999994,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,macro_f1_supported_classes,higher_is_better,0.716476751726532,0.22373270148037952,-0.49274405024615253,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,balanced_accuracy_supported_classes,higher_is_better,0.7424538841206252,0.2842476157053564,-0.4582062684152688,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,ordinal_mae,lower_is_better,0.14568661971830985,0.9740316901408451,0.8283450704225352,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,quadratic_weighted_kappa,higher_is_better,0.9562645066532774,0.28550488863369794,-0.6707596180195795,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,multiclass_log_loss,lower_is_better,0.41330271957678427,2.137903486902707,1.724600767325923,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,multiclass_brier,lower_is_better,0.2100685432059311,0.7549834449047467,0.5449149016988155,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,top_label_ece,lower_is_better,0.04658729508428844,0.218332329866597,0.17174503478230857,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,false_escalation_vs_proxy_rate,lower_is_better,0.06426056338028169,0.01056338028169014,-0.05369718309859155,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,all,2272,false_deescalation_vs_proxy_rate,lower_is_better,0.07526408450704225,0.5664612676056338,0.4911971830985915,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,accuracy,higher_is_better,0.3309608540925267,0.3238434163701068,-0.007117437722419906,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,macro_f1_supported_classes,higher_is_better,0.3264224349533628,0.1957944365865158,-0.13062799836684702,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,balanced_accuracy_supported_classes,higher_is_better,0.36838922832259524,0.25695139911634757,-0.11143782920624767,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,ordinal_mae,lower_is_better,0.7188612099644128,1.106761565836299,0.3879003558718862,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,quadratic_weighted_kappa,higher_is_better,0.7694081693289379,0.29970984137732815,-0.4696983279516097,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_log_loss,lower_is_better,1.4200404664798585,2.747052187423521,1.3270117209436627,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,multiclass_brier,lower_is_better,0.8422180958339793,0.9031098667065642,0.060891770872584905,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,top_label_ece,lower_is_better,0.36554322133037404,0.31598678680383474,-0.049556434526539295,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,false_escalation_vs_proxy_rate,lower_is_better,0.2775800711743772,0.017793594306049824,-0.2597864768683274,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,3,test,historical_holdout_evaluation_only,transition_only,281,false_deescalation_vs_proxy_rate,lower_is_better,0.3914590747330961,0.6583629893238434,0.2669039145907473,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,accuracy,higher_is_better,0.7147727272727272,0.46136363636363636,-0.25340909090909086,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,macro_f1_supported_classes,higher_is_better,0.5470847641354722,0.33245209818597515,-0.2146326659494971,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,balanced_accuracy_supported_classes,higher_is_better,0.591871291235582,0.36349557342728467,-0.22837571780829735,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,ordinal_mae,lower_is_better,0.2875,0.6306818181818182,0.34318181818181825,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,quadratic_weighted_kappa,higher_is_better,0.7780335020622882,0.4104922106124578,-0.3675412914498304,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,multiclass_log_loss,lower_is_better,0.9391962052364777,1.3597497689601221,0.4205535637236444,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,multiclass_brier,lower_is_better,0.43933244057248155,0.6427336088086515,0.20340116823616994,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,top_label_ece,lower_is_better,0.08855258339939684,0.17426246546758284,0.085709882068186,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,false_escalation_vs_proxy_rate,lower_is_better,0.0875,0.045454545454545456,-0.04204545454545454,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,all,1760,false_deescalation_vs_proxy_rate,lower_is_better,0.19772727272727272,0.49318181818181817,0.2954545454545454,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,accuracy,higher_is_better,0.33555555555555555,0.37777777777777777,0.04222222222222222,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,macro_f1_supported_classes,higher_is_better,0.2808797535269435,0.2697941616081866,-0.01108559191875691,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,balanced_accuracy_supported_classes,higher_is_better,0.32985802664974617,0.29703561230964465,-0.032822414340101524,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,ordinal_mae,lower_is_better,0.6733333333333333,0.7577777777777778,0.08444444444444443,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,quadratic_weighted_kappa,higher_is_better,0.545932371663844,0.31012218138472236,-0.23581019027912165,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_log_loss,lower_is_better,1.6147715188894176,1.606959146207686,-0.0078123726817316275,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,multiclass_brier,lower_is_better,0.9003946505186443,0.770931700951013,-0.12946294956763127,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,top_label_ece,lower_is_better,0.3899266770478111,0.23212280375233235,-0.15780387329547874,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,false_escalation_vs_proxy_rate,lower_is_better,0.26666666666666666,0.09333333333333334,-0.17333333333333334,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,calibration,chronological_evaluation_only,transition_only,450,false_deescalation_vs_proxy_rate,lower_is_better,0.3977777777777778,0.5288888888888889,0.13111111111111107,ok,ok
without_interval,velocity_mm_per_day;delta_v_mm_per_day;tangent_angle_degree,station_ATU1;station_ATU2;station_ATU3;station_ATU4;station_ATU5;station_MJ1;station_MJ3;station_MJ9,interval,7,test,historical_holdout_evaluation_only,all,2240,accuracy,higher_is_better,0.6745535714285714,0.42232142857142857,-0.25223214285714285,ok,ok
