feature_set,horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,f1,0.0,green,0.16260162601626016,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,support,0.0,green,55.0,55.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,support,1.0,blue,69.0,69.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.2692307692307692,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.3684210526315789,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.3111111111111111,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,support,2.0,yellow,19.0,19.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,precision,3.0,orange,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.0,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,support,3.0,orange,8.0,8.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,precision,4.0,red,,,,absent_target_class
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,recall,4.0,red,,,,absent_target_class
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,f1,4.0,red,,,,absent_target_class
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,support,4.0,red,0.0,0.0,151.0,absent_target_class
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.1375598086124402,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.8874172185430463,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.3381525578961141,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,59.0,59.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.39072847682119205,59.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,75.0,75.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.4966887417218543,75.0,151.0,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.8431395922481622,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_brier,,,1.1691532719455295,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,top_label_ece,,,0.6525579898285543,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.510738990651042,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.3978219696969697,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.3213116089966582,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.604146327740218,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.19361965358784022,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.34903552485288,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.15422223505361146,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.873006379585327,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.36806710394171693,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.04907261353506789,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.9409965034965035,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.35465367965367967,,,ok
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,,,,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
interval_only,1,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,row_count,,,2288.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,accuracy,,,0.9436188811188811,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.9194151963210111,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,macro_f1_supported_classes,,,0.9194151963210111,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,precision,0.0,green,0.9317803660565723,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,recall,0.0,green,0.958904109589041,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,f1,0.0,green,0.9451476793248945,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,support,0.0,green,584.0,584.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,precision,1.0,blue,0.9687194525904204,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,recall,1.0,blue,0.9538017324350336,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,f1,1.0,blue,0.9612027158098934,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,support,1.0,blue,1039.0,1039.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,precision,2.0,yellow,0.8917525773195877,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,recall,2.0,yellow,0.9505494505494505,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,f1,2.0,yellow,0.9202127659574468,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,support,2.0,yellow,182.0,182.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,precision,3.0,orange,0.8,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,recall,3.0,orange,0.8421052631578947,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,f1,3.0,orange,0.8205128205128205,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,support,3.0,orange,133.0,133.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,precision,4.0,red,0.9787878787878788,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,recall,4.0,red,0.9228571428571428,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,f1,4.0,red,0.95,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,support,4.0,red,350.0,350.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.9256435397177125,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,ordinal_mae,,,0.05638111888111888,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.9840415765074566,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,39.0,39.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.017045454545454544,39.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,90.0,90.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.039335664335664336,90.0,2288.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,multiclass_log_loss,,,0.14893653998194997,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,multiclass_brier,,,0.08187713727869093,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,top_label_ece,,,0.029272704061678215,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.015914349830831474,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9955634204772011,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.9870509770006585,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.023574677339264317,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.9946763955919307,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.9935202787788743,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.014815942761591712,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9964948394435573,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.9668217347761594,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.00932550199649528,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9940878879332904,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.9131840014778135,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,classwise_ece,4.0,red,0.009923194632299244,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,0.9990719445673006,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,0.9938717201096,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,row_count,,,110.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,accuracy,,,0.11818181818181818,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.12620320855614975,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.12620320855614975,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,0.0,green,0.13513513513513514,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,0.0,green,0.1724137931034483,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,0.0,green,0.15151515151515152,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,support,0.0,green,29.0,29.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,support,1.0,blue,37.0,37.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.2631578947368421,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.35714285714285715,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.30303030303030304,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,support,2.0,yellow,14.0,14.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,3.0,orange,0.17647058823529413,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.17647058823529413,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.17647058823529413,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,support,3.0,orange,17.0,17.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,precision,4.0,red,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,recall,4.0,red,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,f1,4.0,red,0.0,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,support,4.0,red,13.0,13.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.1412054476963199,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.8818181818181818,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.7337425762339671,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,35.0,35.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.3181818181818182,35.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,62.0,62.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.5636363636363636,62.0,110.0,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.4055987303838766,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.9649298881692343,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label_ece,,,0.5749468218499257,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.3498844096451372,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.6083439761600682,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.31257648793621645,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.4200251295599936,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.4539059607552759,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.31177668708949025,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.15180946022698888,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.8638392857142857,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.35604862253603675,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.15509233292326746,,,ok
interval_only,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.8595825426944971,,,ok
