feature_set,horizon_days,split,evaluation_role,estimator,subset,reliability_kind,class_level,class_color,bin_index,bin_lower,bin_upper,count,mean_predicted_probability,observed_frequency,class_support,calibration_status
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,0,0.0,0.1,1896,0.0001012475824860445,0.0,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,1,0.1,0.2,18,0.10904242926919841,0.05555555555555555,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,350,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,350,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,4,0.4,0.5,2,0.4677882816123775,0.5,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,3,0.5105237846039264,0.0,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,350,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,30,0.7109024396917601,0.5,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,8,0.8,0.9,75,0.8981351887574521,0.92,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,all,one_vs_rest,4.0,red,9,0.9,1.0,264,0.9848393664294995,1.0,350,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,0,0.0,0.1,0,,,110,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,1,0.1,0.2,0,,,110,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,2,0.2,0.30000000000000004,0,,,110,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,3,0.30000000000000004,0.4,0,,,110,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,4,0.4,0.5,0,,,110,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,5,0.5,0.6000000000000001,30,0.5563220391486533,0.3333333333333333,110,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,6,0.6000000000000001,0.7000000000000001,20,0.6461650769991458,0.0,110,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,7,0.7000000000000001,0.8,29,0.7316017051638726,0.4482758620689655,110,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,8,0.8,0.9,21,0.8612213932581622,0.0,110,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,top_label,,,9,0.9,1.0,10,0.9453997556957185,0.0,110,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,0,0.0,0.1,53,0.007457971726862499,0.07547169811320754,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,1,0.1,0.2,6,0.16906294451210882,1.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,3,0.23612364402652228,1.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,8,0.3470633342904833,0.875,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,4,0.4,0.5,9,0.4319224343071872,0.5555555555555556,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,13,0.5646572150366179,0.3076923076923077,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,6,0.6539372667095326,0.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,3,0.738346776889395,0.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,8,0.8,0.9,6,0.863952827528506,0.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,0.0,green,9,0.9,1.0,3,0.9559851432367812,0.0,29,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,0,0.0,0.1,38,0.015486145912557104,0.13157894736842105,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,1,0.1,0.2,6,0.13524913977169853,1.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,3,0.26062010983076206,1.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,9,0.35546415760066685,1.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,4,0.4,0.5,14,0.4377923690591047,0.6428571428571429,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,15,0.5550164782853587,0.3333333333333333,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,10,0.6477671334202221,0.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,4,0.7569150584259622,0.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,8,0.8,0.9,7,0.8292996051049146,0.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,1.0,blue,9,0.9,1.0,4,0.9473184318908393,0.0,37,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,0,0.0,0.1,83,0.0009736053173671818,0.012048192771084338,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,1,0.1,0.2,1,0.16129957155558686,1.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,1,0.2555042599950293,1.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,3,0.3718305914750865,1.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,4,0.4,0.5,5,0.47033943638158177,1.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,1,0.5074529565149241,1.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,4,0.6305016513808754,0.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,9,0.7533399081831309,0.2222222222222222,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,8,0.8,0.9,1,0.8405955914841905,0.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,2.0,yellow,9,0.9,1.0,2,0.9135423038646219,0.0,14,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,0,0.0,0.1,83,0.006597562120299094,0.07228915662650602,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,1,0.1,0.2,1,0.136245594281284,1.0,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,22,0.26314032173020696,0.4090909090909091,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,1,0.31718340877718026,1.0,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,17,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,1,0.5164172481882536,0.0,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,0,,,17,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,7,0.7000000000000001,0.8,0,,,17,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,8,0.8,0.9,1,0.8646382882180799,0.0,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,3.0,orange,9,0.9,1.0,1,0.9696837919542408,0.0,17,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,0,0.0,0.1,89,8.258403070615182e-05,0.0,13,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,1,0.1,0.2,1,0.10895801195067253,1.0,13,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,2,0.2,0.30000000000000004,0,,,13,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,3,0.30000000000000004,0.4,0,,,13,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,4,0.4,0.5,1,0.4677882816123775,1.0,13,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,5,0.5,0.6000000000000001,0,,,13,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,6,0.6000000000000001,0.7000000000000001,0,,,13,empty_bin
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,7,0.7000000000000001,0.8,13,0.707206900902469,0.8461538461538461,13,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,8,0.8,0.9,6,0.8986001963022817,0.0,13,ok
without_velocity,1,test,historical_holdout_evaluation_only,ngboost,transition_only,one_vs_rest,4.0,red,9,0.9,1.0,0,,,13,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,0,0.0,0.1,0,,,1808,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,1,0.1,0.2,0,,,1808,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,2,0.2,0.30000000000000004,0,,,1808,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,3,0.30000000000000004,0.4,0,,,1808,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,4,0.4,0.5,0,,,1808,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,5,0.5,0.6000000000000001,129,0.5756379213836639,0.627906976744186,1808,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,6,0.6000000000000001,0.7000000000000001,94,0.6424349338361198,0.7553191489361702,1808,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,7,0.7000000000000001,0.8,53,0.751087697667807,0.6981132075471698,1808,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,8,0.8,0.9,154,0.8410458931800361,0.7662337662337663,1808,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,top_label,,,9,0.9,1.0,1378,0.9755574255664344,0.9658925979680697,1808,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,0,0.0,0.1,1177,0.014536121661545283,0.02463891248937978,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,1,0.1,0.2,19,0.17392858356041777,0.15789473684210525,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,2,0.2,0.30000000000000004,22,0.2157993615516901,0.3181818181818182,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,3,0.30000000000000004,0.4,28,0.3507691838725783,0.21428571428571427,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,4,0.4,0.5,1,0.49114832758778754,0.0,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,5,0.5,0.6000000000000001,71,0.5782932200559647,0.4225352112676056,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,6,0.6000000000000001,0.7000000000000001,21,0.6370502127167129,0.7142857142857143,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,7,0.7000000000000001,0.8,10,0.7425013428340044,0.5,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,8,0.8,0.9,69,0.8496257948380195,0.855072463768116,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,0.0,green,9,0.9,1.0,390,0.9889661053766382,0.9666666666666667,531,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,0,0.0,0.1,763,0.02249673581807756,0.020969855832241154,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,1,0.1,0.2,83,0.14863895854855513,0.13253012048192772,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,2,0.2,0.30000000000000004,16,0.2588783210647204,0.375,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,3,0.30000000000000004,0.4,57,0.362306149829219,0.24561403508771928,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,4,0.4,0.5,75,0.4250036991558047,0.5333333333333333,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,5,0.5,0.6000000000000001,3,0.5689300517067936,0.6666666666666666,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,6,0.6000000000000001,0.7000000000000001,30,0.6486731587648286,0.7666666666666667,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,7,0.7000000000000001,0.8,37,0.7561018914262709,0.7297297297297297,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,8,0.8,0.9,32,0.8360742949551709,0.8125,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,1.0,blue,9,0.9,1.0,712,0.9767690510479777,0.9578651685393258,847,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,0,0.0,0.1,1422,0.0013554616860593893,0.0007032348804500703,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,1,0.1,0.2,13,0.14271723394969663,0.23076923076923078,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,2,0.2,0.30000000000000004,15,0.2792099309923322,0.2,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,3,0.30000000000000004,0.4,45,0.36945561352604717,0.06666666666666667,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,4,0.4,0.5,6,0.4593848305500257,0.3333333333333333,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,5,0.5,0.6000000000000001,14,0.5697242269656736,0.7857142857142857,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,6,0.6000000000000001,0.7000000000000001,26,0.6489360170529597,0.8461538461538461,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,7,0.7000000000000001,0.8,6,0.7344774275469521,0.8333333333333334,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,8,0.8,0.9,53,0.8328775522139007,0.6226415094339622,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,2.0,yellow,9,0.9,1.0,208,0.9532889410265516,0.9807692307692307,287,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,0,0.0,0.1,1643,6.430073588298965e-05,0.0006086427267194157,143,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,1,0.1,0.2,39,0.15473067951304598,0.48717948717948717,143,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,2,0.2,0.30000000000000004,0,,,143,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,3,0.30000000000000004,0.4,6,0.3672151910840418,1.0,143,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,4,0.4,0.5,0,,,143,empty_bin
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,5,0.5,0.6000000000000001,41,0.5735498512653493,0.926829268292683,143,ok
without_delta_v,1,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest,3.0,orange,6,0.6000000000000001,0.7000000000000001,11,0.635024785549586,1.0,143,ok
