model,horizon,point,n,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse
EXPERT_INIT,28,ATU1,266,4.19703308449,0.586466165414,6.4723225496,33.6826194356,0.661654135338,8.30713605814,53.2429967225,0.725563909774,9.89856314377,85.8641692517,5.15580097532,9.08057946996
EXPERT_INIT,28,ATU5,266,2.53948816772,0.496240601504,3.17883113897,21.4392310747,0.624060150376,4.07998559635,36.2265901921,0.793233082707,4.86160269538,63.688174504,2.96883459954,6.04957409156
EXPERT_INIT,28,MJ3,266,1.14953590894,0.703007518797,3.75178755682,10.2336875571,0.718045112782,4.81536719732,16.5390110662,0.733082706767,5.73786391958,27.1706071479,1.28871737208,1.86018035746
EXPERT_INIT,28,MJ1,266,0.898202465582,0.763157894737,3.72637438103,7.15592391712,0.796992481203,4.78274973931,10.4048807426,0.815789473684,5.69899782116,15.0832485859,1.0372334447,1.53500856963
EXPERT_INIT,29,ATU1,265,4.36914901576,0.588679245283,6.72088682438,35.1279425244,0.660377358491,8.62616485097,55.6127288726,0.71320754717,10.2787093973,89.6718015941,5.35977353983,9.44071777473
EXPERT_INIT,29,ATU5,265,2.62337900362,0.498113207547,3.32946376796,22.0957419338,0.622641509434,4.27332048258,37.258342118,0.807547169811,5.09197542141,65.531565659,3.07121238639,6.2626088205
EXPERT_INIT,29,MJ3,265,1.21172266089,0.701886792453,3.91775375992,10.814999717,0.716981132075,5.02838251286,17.5226630271,0.732075471698,5.99168732354,28.8534879769,1.35540338665,1.95807577341
EXPERT_INIT,29,MJ1,265,0.941984058484,0.766037735849,3.92596797576,7.49941538833,0.8,5.03892534475,10.8886791265,0.818867924528,6.00424988259,15.7631395446,1.08864968572,1.6125900972
EXPERT_INIT,30,ATU1,264,4.53669537566,0.587121212121,6.96424400959,36.5446366231,0.655303030303,8.9385104167,57.9526768927,0.708333333333,10.6508920947,93.3701508465,5.55956443186,9.78625998527
EXPERT_INIT,30,ATU5,264,2.7022726285,0.496212121212,3.48286632299,22.6950145276,0.628787878788,4.4702105304,38.2063901657,0.806818181818,5.32658438377,67.1619814708,3.16733955414,6.46243070534
EXPERT_INIT,30,MJ3,264,1.27454652874,0.700757575758,4.08271606848,11.400240109,0.715909090909,5.2401093437,18.5121147407,0.723484848485,6.2439754033,30.5498289606,1.4223693246,2.057217897
EXPERT_INIT,30,MJ1,264,0.985720197035,0.765151515152,4.12823870375,7.8397658485,0.806818181818,5.29853701353,11.3678446879,0.829545454545,6.31359626602,16.4561947603,1.14030047957,1.69073262972
PERSIST,1,ATU1,293,0.186251587795,0.57337883959,0.397321399404,1.37191728308,0.627986348123,0.509956495271,1.84054905783,0.686006825939,0.607650643216,2.36785275033,0.243748829191,0.472587872709
PERSIST,1,ATU5,293,0.162451678219,0.515358361775,0.373376665349,1.12130125266,0.672354948805,0.479223761829,1.41077795426,0.856655290102,0.571030332627,1.7111375253,0.218343021835,0.393575395058
PERSIST,1,MJ3,293,0.119459554191,0.726962457338,0.408277190534,0.59793959389,0.860068259386,0.524018100954,0.717322528622,0.897610921502,0.624406079841,0.817832823361,0.182224687752,0.222225334962
PERSIST,1,MJ1,293,0.0964062061731,0.61433447099,0.322264695074,0.512339233908,0.747440273038,0.413622258193,0.57524165918,0.836177474403,0.492861319681,0.588014309866,0.146928991351,0.181414503264
PERSIST,2,ATU1,292,0.373471912344,0.571917808219,0.777802179208,2.79042302859,0.619863013699,0.998298289291,3.83232826224,0.681506849315,1.18954578133,5.07500976972,0.484580478677,0.940538192512
PERSIST,2,ATU5,292,0.324921132885,0.517123287671,0.733583730076,2.27494360168,0.671232876712,0.941544524254,2.9297983097,0.852739726027,1.12191949918,3.66026983592,0.433540270579,0.781518783613
PERSIST,2,MJ3,292,0.239049459275,0.72602739726,0.810596499008,1.20647026348,0.856164383562,1.04038934307,1.45751854966,0.893835616438,1.23970036537,1.68280290724,0.363615577347,0.443591588574
PERSIST,2,MJ1,292,0.193673243719,0.606164383562,0.641416035919,1.03868816618,0.739726027397,0.823248569493,1.17644425484,0.828767123288,0.98096117496,1.21873172738,0.294147731894,0.363153487929
PERSIST,3,ATU1,291,0.561296381227,0.570446735395,1.1418074952,4.25036495248,0.628865979381,1.46549405444,5.96909315722,0.676975945017,1.74624387192,8.11473539731,0.722243797885,1.40311772917
PERSIST,3,ATU5,291,0.487218246822,0.515463917526,1.08128042522,3.45667930189,0.66323024055,1.38780840115,4.54739143154,0.852233676976,1.65367570654,5.85040367908,0.645506981607,1.16341575611
