origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
612,G10_ANCHOR_UNIFORM,0,200,ATU5,0.017637695743921395,0.013992174416006678,0.031629870159928075,0.02958245730657845,0.0020474128533496047,14.171671894458385,23.15545917408706
612,G10_ANCHOR_UNIFORM,0,200,MJ3,0.0052664237603431453,0.0048799880332781632,0.010146411793621309,0.0096165682784511309,0.0005298435151701509,4.619621067055582,6.8295838279033028
612,G10_ANCHOR_UNIFORM,0,200,MJ1,0.012478855114308938,0.0092182224775144966,0.021697077591823433,0.020677057245502419,0.0010200203463209528,5.4809359238678228,7.8878202148257355
612,G10_ANCHOR_UNIFORM,1,0,ATU1,0.0054347012515118141,0,0.0054347012515118141,0.002717350625755907,0.002717350625755907,5.6322700507914689,11.128790422506246
612,G10_ANCHOR_UNIFORM,1,0,ATU5,0.059164914613156899,0,0.059164914613156899,0.02958245730657845,0.02958245730657845,24.885261455963498,42.40964091081684
612,G10_ANCHOR_UNIFORM,1,0,MJ3,0.019233136556902262,0,0.019233136556902262,0.0096165682784511309,0.0096165682784511309,9.6622522292036095,13.051529125043231
612,G10_ANCHOR_UNIFORM,1,0,MJ1,0.041354114491004838,0,0.041354114491004838,0.020677057245502419,0.020677057245502419,10.667176102019196,14.359158685179448
612,G10_ANCHOR_UNIFORM,1,50,ATU1,0.0050329784725953348,0.0007922426247302883,0.0058252210973256235,0.002717350625755907,0.003107870471569706,6.0871543686716763,10.709585500992501
612,G10_ANCHOR_UNIFORM,1,50,ATU5,0.040618748127316959,0.0049375859816691388,0.045556334108986095,0.02958245730657845,0.015973876802407354,22.476848068701646,35.13951324634013
612,G10_ANCHOR_UNIFORM,1,50,MJ3,0.0092189885796225696,0.0038951636820800891,0.013114152261702658,0.0096165682784511309,0.0034975839832515386,6.8062395252777312,9.0360365258815296
612,G10_ANCHOR_UNIFORM,1,50,MJ1,0.024542979626451893,0.0044943957831719119,0.029037375409623804,0.020677057245502419,0.0083603181641214129,8.2935760560447402,11.061990356402694
612,G10_ANCHOR_UNIFORM,1,100,ATU1,0.0046606901548764462,0.00079674407087815897,0.0054574342257546048,0.002717350625755907,0.0027400835999986848,5.578269189413934,10.305883811027483
612,G10_ANCHOR_UNIFORM,1,100,ATU5,0.027768568824121664,0.0085076301722837259,0.036276198996405391,0.02958245730657845,0.006693741689826985,17.450227512280811,29.05422013451733
612,G10_ANCHOR_UNIFORM,1,100,MJ3,0.004700028705266048,0.0067573729369691483,0.011457401642235196,0.0096165682784511309,0.0018408333637840335,4.6068042199478265,6.4518846533551741
612,G10_ANCHOR_UNIFORM,1,100,MJ1,0.015960821315851144,0.0079586439390571494,0.023919465254908293,0.020677057245502419,0.0032424080094057717,6.4142649323896865,8.9206653984533375
612,G10_ANCHOR_UNIFORM,1,200,ATU1,0.0031230912859962273,0.00074958628639663688,0.0038726775723928642,0.002717350625755907,0.0011553269466369337,4.4965087054833086,8.4363087448783531
612,G10_ANCHOR_UNIFORM,1,200,ATU5,0.022592381839421204,0.01018251860025903,0.032774900439680232,0.02958245730657845,0.0031924431331016865,15.845373777583751,26.2067692022658
612,G10_ANCHOR_UNIFORM,1,200,MJ3,0.0040015484269397767,0.0064678733356056803,0.010469421762545457,0.0096165682784511309,0.00085285348409433904,4.0704458126031247,5.9531986945037962
612,G10_ANCHOR_UNIFORM,1,200,MJ1,0.012848630983789603,0.0090969659286915788,0.021945596912481182,0.020677057245502419,0.0012685396669786669,5.6207574951363117,8.0038337686651424
612,G10_ANCHOR_UNIFORM,2,0,ATU1,0.0054347012515118141,0,0.0054347012515118141,0.002717350625755907,0.002717350625755907,5.6322700507914689,11.128790422506246
612,G10_ANCHOR_UNIFORM,2,0,ATU5,0.059164914613156899,0,0.059164914613156899,0.02958245730657845,0.02958245730657845,24.885261455963498,42.40964091081684
612,G10_ANCHOR_UNIFORM,2,0,MJ3,0.019233136556902262,0,0.019233136556902262,0.0096165682784511309,0.0096165682784511309,9.6622522292036095,13.051529125043231
