fold,date,feature,station,indicator,explained_output,shap_value_expected_ordinal_level,feature_value,method,interpretation
2,2019-07-02,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,8.1777050618e-05,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0.00115629059966,-0.01259,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.00312182478854,-2.17189664979,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.0195662635312,-0.154668225376,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.167950003144,0.212900984361,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00322629437728,-0.00619692644614,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0433752006247,6.63160736551,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.00146471842885,0.0050755695496,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,-0.00160630365949,0.135057907198,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0191603865195,-0.0112840586523,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-0.000318853543753,25.9280998534,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-2.39357438492e-06,0.127598828501,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.00048001444678,0.137933086009,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.016707674498,0.00420516405006,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000234162975764,15.3049277162,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.00057505563109,-0.0775352114338,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03806,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0596608006813,-0.00536000000005,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-02,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-9.55988992524e-07,20.2109338255,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0314327924266,-0.215062576183,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0290554254999,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.64318384754e-05,-0.00583736813741,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.536669835365,1.14204734358,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,-0.0386736019057,-0.449672168757,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.179085879823,0.00644999999997,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-5.68434188608e-14,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.750569010735,0.320664787391,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.573358695784,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,-0.0208007344873,0.0516200000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-8.43232171843e-06,1.00000000884e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,0.0115653721293,1.68123932189,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-0.704642448075,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0281348064969,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0.0015580300848,-5.68434188608e-14,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.00201600140714,-2.1718966498,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00315792775984,-0.377998502921,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.18732408824,0.159880469374,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,0.00414187190567,-0.00284398686938,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.041562945884,4.98978790798,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,-0.004626809028,-0.684206279731,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.000881697901265,0.0341168148776,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0058941941259,-0.00584365595216,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,-1.48350040207e-05,7.00162637421,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00121299754833,-0.0605279657532,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.000377102380932,0.174194075909,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.0782488303867,0.00196847708685,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000241186726309,19.0653482024,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.000802873642318,-0.412923003844,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03807,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,0.0052655053094,1.00000000316e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-14,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-6.0188931601e-06,20.2158142801,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.000369430391203,-1.33264531004,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,-0.000806139400652,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.6428037662e-05,-0.0001124540359,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.752158727166,-0.0316901644568,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.00559989496983,-1.38806138851,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.224313766507,0.00644999999997,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-5.68434188608e-14,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.37838211883,0.320664787391,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-1.32961176484,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.000436989465388,0.05161,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,0.000141081506183,-1.00000000884e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.0138156801207,1.68091381342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-1.31776747806,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.0288018412084,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,0.00103734260463,-5.68434188608e-14,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,0.00114218254307,-2.1718966498,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.00279140104142,-1.29290541859,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.0677080881797,0.147489286367,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00254813218282,0.000304791889675,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.0285424601918,4.60479786542,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,0.00352724289528,-1.21982382871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.000256448433526,0.000653820297543,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,0.0639791291049,-0.00070745247001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,0.000175723698784,0.134852007191,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,0.00229953757127,-1.09008008896,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,0.00733148677269,0.183208059024,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,0.119920633188,-0.000138067054195,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,0.000229173768242,19.9755866755,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.00108454253389,-0.64518884945,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03807,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,0.0153768879018,9.99999997475e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-07-25,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-9.86428389049e-06,20.2158142801,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,0.0262609170169,-0.432142855407,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0304676991927,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,1.64274040912e-05,0.00299655594586,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.488924315629,1.19754212928,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0101619222693,-0.864769723091,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.223752351165,0.00644999999997,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-1.00000000316e-05,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.662562085775,0.320664787391,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.990465583726,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,-0.015684769412,0.0516100000001,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU3__acceleration_mm_per_day_squared,ATU3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.000170913790043,1.13686837722e-13,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU3__tangent_angle_degree,ATU3,tangent_angle_degree,expected_ordinal_level,-0.0181338529108,1.68091381342,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU4__interval_z,ATU4,interval_z,expected_ordinal_level,0,-1.08991427429,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU4__velocity_mm_per_day,ATU4,velocity_mm_per_day,expected_ordinal_level,-0.00919746483261,-0.03871,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU4__acceleration_mm_per_day_squared,ATU4,acceleration_mm_per_day_squared,expected_ordinal_level,1.74534409604e-05,5.68434188608e-14,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU4__tangent_angle_degree,ATU4,tangent_angle_degree,expected_ordinal_level,-0.000222819830144,-2.17189664979,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU5__interval_z,ATU5,interval_z,expected_ordinal_level,0.0143618966354,-0.717275963434,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU5__velocity_mm_per_day,ATU5,velocity_mm_per_day,expected_ordinal_level,0.28988909545,0.168368571005,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU5__acceleration_mm_per_day_squared,ATU5,acceleration_mm_per_day_squared,expected_ordinal_level,0.00315109561482,0.00173093593037,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,ATU5__tangent_angle_degree,ATU5,tangent_angle_degree,expected_ordinal_level,0.00531082387103,5.2532521409,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ1__interval_z,MJ1,interval_z,expected_ordinal_level,0.00182885244851,-1.16186013161,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ1__velocity_mm_per_day,MJ1,velocity_mm_per_day,expected_ordinal_level,0.00329559317376,0.022626482531,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ1__acceleration_mm_per_day_squared,MJ1,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0354383702285,0.00255144512244,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ1__tangent_angle_degree,MJ1,tangent_angle_degree,expected_ordinal_level,0,4.65649578181,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ3__interval_z,MJ3,interval_z,expected_ordinal_level,-0.0011665748337,-0.295669151048,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ3__velocity_mm_per_day,MJ3,velocity_mm_per_day,expected_ordinal_level,1.03177190185e-05,0.169900265522,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ3__acceleration_mm_per_day_squared,MJ3,acceleration_mm_per_day_squared,expected_ordinal_level,-0.0590647022819,-0.00114313521476,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ3__tangent_angle_degree,MJ3,tangent_angle_degree,expected_ordinal_level,1.59334707528e-05,18.628184187,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ9__interval_z,MJ9,interval_z,expected_ordinal_level,-0.000515503727514,-0.988296003627,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ9__velocity_mm_per_day,MJ9,velocity_mm_per_day,expected_ordinal_level,0,0.03806,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ9__acceleration_mm_per_day_squared,MJ9,acceleration_mm_per_day_squared,expected_ordinal_level,-0.00710021711022,-9.99999997475e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-06,MJ9__tangent_angle_degree,MJ9,tangent_angle_degree,expected_ordinal_level,-2.95074881618e-06,20.2109338256,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU1__interval_z,ATU1,interval_z,expected_ordinal_level,-0.0137761522149,-0.352526163417,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU1__velocity_mm_per_day,ATU1,velocity_mm_per_day,expected_ordinal_level,0,0.0458623742877,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU1__acceleration_mm_per_day_squared,ATU1,acceleration_mm_per_day_squared,expected_ordinal_level,0.00047145213529,-0.000167135785602,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU1__tangent_angle_degree,ATU1,tangent_angle_degree,expected_ordinal_level,-0.581925901231,1.80230234383,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU2__interval_z,ATU2,interval_z,expected_ordinal_level,0.0671778233187,-0.647865540556,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU2__velocity_mm_per_day,ATU2,velocity_mm_per_day,expected_ordinal_level,-0.362804617935,0.00645000000003,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU2__acceleration_mm_per_day_squared,ATU2,acceleration_mm_per_day_squared,expected_ordinal_level,0,-9.99999997475e-06,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU2__tangent_angle_degree,ATU2,tangent_angle_degree,expected_ordinal_level,-0.828768125511,0.320664787394,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU3__interval_z,ATU3,interval_z,expected_ordinal_level,0,-0.79889566604,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
2,2019-08-18,ATU3__velocity_mm_per_day,ATU3,velocity_mm_per_day,expected_ordinal_level,0.00194542967704,0.05161,permutation_shap_ngboost_expected_ordinal_level,model_dependency_not_causal_not_convlstm_internal_shap
