origin,seed,age_bin,point,origin_draws,unique_origins,query_draws,horizon_mean,horizon_min,horizon_max,initial_residual_mean_mm,future_residual_mean_mm,change_mean_mm,future_negative_fraction,initial_energy_mm2,change_energy_mm2,cross_energy_mm2,residual_energy_mm2
972,0,30-89,MJ3,265,137,4240,115.09999999999999,1,293,-8.3758550068686315,-50.165038765252902,-41.789183758384269,0.94999999999999996,248.11882260902951,3531.1801967932724,1254.0961639183499,5033.3951833206511
972,0,30-89,MJ1,265,137,4240,115.09999999999999,1,293,-5.5496825480520471,-29.587055683071238,-24.037373135019195,0.97547169811320755,117.94697462515367,916.24903247912835,63.501075649340066,1097.697082753622
972,0,90+,ATU1,407,211,6512,91.658323095823093,1,293,5.4871590176087199,-3.2986697308914423,-8.7858287485001636,0.62346437346437344,1366.2071909741744,223.67231004202404,-518.92062917067176,1070.9588718455266
972,0,90+,ATU5,407,211,6512,91.658323095823093,1,293,36.917718696506327,16.103934161220913,-20.813784535285411,0.63774570024570021,8938.9758667562746,1118.6303362072126,-4113.302492881654,5944.3037100818347
972,0,90+,MJ3,407,211,6512,91.658323095823093,1,293,-34.659601420229485,-68.289723537608936,-33.630122117379443,1,2366.179915188241,2635.2981068176837,2880.7487166908481,7882.2267386967724
972,0,90+,MJ1,407,211,6512,91.658323095823093,1,293,-25.932198504841786,-39.394038383963306,-13.46183987912152,1,699.72235345727927,469.98650902677713,703.25623874352834,1872.9651012275847
972,1,all,ATU1,800,424,12800,108.326328125,1,293,11.129925242225843,1.6479748238915228,-9.4819504183343195,0.59085937499999996,1253.6234263960378,247.40912278496762,-365.27471235362515,1135.7578368273803
972,1,all,ATU5,800,424,12800,108.326328125,1,293,35.987770370382584,25.868472386217032,-10.11929798416555,0.58570312499999999,6749.688059335529,1211.9647533042712,-1148.7074879629126,6812.9453246768862
972,1,all,MJ3,800,424,12800,108.326328125,1,293,-19.883192092985965,-59.143217223973899,-39.260025130987934,0.96304687499999997,1224.3243550039874,3264.4321164454368,1905.3998345042846,6394.1563059537093
972,1,all,MJ1,800,424,12800,108.326328125,1,293,-14.241297257946973,-33.794890931580696,-19.553593673633717,0.97984375000000001,378.08742301070788,724.63015439773585,351.02639116238032,1453.7439685708239
972,1,0,ATU1,1,1,16,94.6875,3,174,-0.020322995361482299,-23.622326940506156,-23.602003945144673,1,0.00041302414046283104,733.63413704435391,0.95932683339772429,734.59387690189214
972,1,0,ATU5,1,1,16,94.6875,3,174,-0.0088170841461305827,-30.123701926820672,-30.114884842674542,1,7.7740972839947269e-05,1236.4111826675037,0.5310509474177878,1236.9423113558944
972,1,0,MJ3,1,1,16,94.6875,3,174,-0.10074822814272011,-2.9232724798284551,-2.822524251685735,0.875,0.01015020547389758,14.156973043592,0.5687286344943896,14.735851883560288
972,1,0,MJ1,1,1,16,94.6875,3,174,0.018814556727420495,-17.599679035660088,-17.618493592387509,1,0.0003539875448493238,397.70935783223558,-0.66296829429133863,397.04674352548909
972,1,1-29,ATU1,129,69,2064,130.44137596899225,1,293,17.953453107796207,7.5109478310547004,-10.442505276741509,0.55523255813953487,1286.299421404934,365.21711993175336,-530.39439271828689,1121.1221486184008
972,1,1-29,ATU5,129,69,2064,130.44137596899225,1,293,18.448641097253738,33.585990724433643,15.137349627179912,0.54748062015503873,1508.1674648744997,2480.5902428969707,2908.1337624368412,6896.8914702083121
972,1,1-29,MJ3,129,69,2064,130.44137596899225,1,293,-0.72163857957379285,-45.681702477705748,-44.960063898131949,0.86434108527131781,37.783405296875273,4018.6987497418218,284.68116576843926,4341.1633208071371
972,1,1-29,MJ1,129,69,2064,130.44137596899225,1,293,-0.69636349408553577,-23.853039595531605,-23.15667610144607,0.9205426356589147,4.3462930334970808,794.73995770621968,17.379161074260104,816.46541181397686
972,1,30-89,ATU1,295,153,4720,118.72563559322033,1,293,14.059180898865655,4.3382346890081198,-9.7209462098575319,0.57987288135593218,1051.71318608356,224.98832802724149,-72.064156140291558,1204.63735797051
972,1,30-89,ATU5,295,153,4720,118.72563559322033,1,293,39.56914911474918,32.483556843084372,-7.0855922716648108,0.54131355932203384,5804.1636215132849,747.33722001479543,1068.8057791214196,7620.3066206495005
972,1,30-89,MJ3,295,153,4720,118.72563559322033,1,293,-9.5516148147900726,-53.066112262480097,-43.514497447690026,0.95953389830508473,279.96969933578924,3652.1978721398764,1421.0276031726858,5353.195174648351
972,1,30-89,MJ1,295,153,4720,118.72563559322033,1,293,-5.2702105144733338,-30.672248945457991,-25.402038430984657,0.98008474576271187,133.10880907540715,1001.8973865486716,31.018797603939465,1166.0249932280183
972,1,90+,ATU1,375,201,6000,92.574333333333328,1,293,6.5080178685465508,-2.4178381797592734,-8.9258560483058229,0.61066666666666669,1404.5619345277846,223.22426360452619,-540.10913730050265,1087.6770608318084
972,1,90+,ATU5,375,201,6000,92.574333333333328,1,293,39.299870461315933,18.159092103302978,-21.140778358012952,0.63266666666666671,9314.582869534539,1140.9993872604684,-4291.7692843105306,6163.8129724844785
972,1,90+,MJ3,375,201,6000,92.574333333333328,1,293,-34.655027144086773,-68.704554052382974,-34.049526908296208,1,2378.651608708346,2708.5894004942602,2849.0460948125933,7936.2871040151986
972,1,90+,MJ1,375,201,6000,92.574333333333328,1,293,-25.996036342420371,-39.714553385320556,-13.718517042900183,1,700.37911353603329,483.26728155838907,718.47818353721811,1902.1245786316408
972,2,all,ATU1,800,415,12800,106.52671875,1,293,10.603241073930258,1.6862906466909307,-8.9169504272393265,0.58953124999999995,1210.3583067364989,250.43408173974032,-314.40134140940927,1146.3910470668297
972,2,all,ATU5,800,415,12800,106.52671875,1,293,37.226967903396663,26.242856269908998,-10.984111633487663,0.58601562500000004,7090.7158113499336,1313.4920672686378,-1531.2124738316704,6872.9954047869005
972,2,all,MJ3,800,415,12800,106.52671875,1,293,-20.523102970263594,-58.435384671431969,-37.912281701168368,0.96054687500000002,1263.7795453679096,3111.8226162432416,1958.8567228695661,6334.4588844807167
972,2,all,MJ1,800,415,12800,106.52671875,1,293,-15.061440153391255,-33.983531652529237,-18.922091499137981,0.98218749999999999,394.74896083953968,689.61079117511463,390.85967397334201,1475.2194259879959
972,2,0,ATU1,2,2,32,125.375,5,291,0.0044133830466250856,26.084815373658856,26.080401990612231,0.3125,3.6475808146192272e-05,1546.0273775998344,-0.0058208229284023747,1546.021593252714
972,2,0,ATU5,2,2,32,125.375,5,291,0.0028530375920752249,71.925991295511238,71.923138257919163,0.28125,1.2462406691935266e-05,10741.213767737994,0.71092774342883791,10741.92470794383
972,2,0,MJ3,2,2,32,125.375,5,291,0.00071598268095840467,-41.912031199057267,-41.912747181738226,0.9375,5.9113637059622978e-05,3222.2464381338054,0.14433234864399258,3222.3908295960869
972,2,0,MJ1,2,2,32,125.375,5,291,-0.0062796552417694329,-20.398871936320081,-20.392592281078311,0.875,4.8975909000676899e-05,644.19040433528266,0.29144426678591068,644.48189757797763
972,2,1-29,ATU1,119,65,1904,123.93855042016807,1,293,14.388145336941555,6.8670258595012648,-7.5211194774402923,0.57563025210084029,865.11448610270543,366.73890893720471,-73.163470130867907,1158.689924909042
972,2,1-29,ATU5,119,65,1904,123.93855042016807,1,293,17.496558718476741,32.976084366364638,15.479525647887892,0.5672268907563025,1411.5283579767308,2886.2863795490407,2676.4470814901752,6974.2618190159465
972,2,1-29,MJ3,119,65,1904,123.93855042016807,1,293,-0.18681281606416272,-37.917343862218608,-37.730531046154439,0.83665966386554624,32.068587335592206,3239.4184328748538,177.12802743402983,3448.6150476444764
972,2,1-29,MJ1,119,65,1904,123.93855042016807,1,293,-0.75326310300676247,-22.61480767470821,-21.861544571701451,0.93067226890756305,3.4983454515257422,706.40309862893605,21.783521210724853,731.6849652911867
972,2,30-89,ATU1,273,133,4368,115.24519230769231,1,293,12.128891133419369,2.6600084959377419,-9.4688826374816291,0.60119047619047616,978.77952212150444,223.76176528422715,-42.492381435639544,1160.0489059700922
972,2,30-89,ATU5,273,133,4368,115.24519230769231,1,293,35.631061276501256,28.447969620154414,-7.1830916563468392,0.56364468864468864,5314.9278597884686,756.3437946210413,1076.3452170118721,7147.6168714213827
972,2,30-89,MJ3,273,133,4368,115.24519230769231,1,293,-9.9902057430842426,-52.142884144306748,-42.152678401222502,0.95604395604395609,303.79328467837723,3507.2296564575813,1464.8272537402765,5275.8501948762341
972,2,30-89,MJ1,273,133,4368,115.24519230769231,1,293,-5.4315644338385614,-30.274770399142486,-24.84320596530393,0.9789377289377289,129.94416332762441,963.1578764159807,49.672156739373861,1142.7741964829791
972,2,90+,ATU1,406,215,6496,95.467980295566505,1,293,8.5202154134447809,-0.60713179819267782,-9.1273472116374581,0.58713054187192115,1473.229586036588,227.89733633120989,-569.49307489748446,1131.6338474703132
972,2,90+,ATU5,406,215,6496,95.467980295566505,1,293,44.266498523789579,22.561535190730613,-21.704963333058966,0.60806650246305416,9984.2991840727555,1180.6928354225472,-4525.3961770009728,6639.5958424943301
972,2,90+,MJ3,406,215,6496,95.467980295566505,1,293,-33.66730767291282,-68.761853161940152,-35.094545489027333,1,2276.5317920344037,2808.0027349588627,2822.9286061458388,7907.4631331391056
972,2,90+,MJ1,406,215,6496,95.467980295566505,1,293,-25.804640797307361,-39.876485581021107,-14.07184478371375,1,689.42883959730761,500.97582052466709,730.38034107442047,1920.7850011963951
1168,0,all,ATU1,800,480,12800,115.371796875,1,293,-7.3699846116785439,-19.303586978083114,-11.933602366404568,0.721796875,1581.0635231900419,335.04205381196795,139.00351893381355,2055.1090959358235
1168,0,all,ATU5,800,480,12800,115.371796875,1,293,6.3657498754405948,-4.9607685323896389,-11.326518407830234,0.71867187499999996,5559.0533810915585,1161.5085860712816,-379.38818999220382,6341.1737771706366
1168,0,all,MJ3,800,480,12800,115.371796875,1,293,-24.630121226233765,-64.355563419868346,-39.725442193634571,0.98070312500000001,1619.5195176730849,2984.3603597057959,1734.0271986484411,6337.9070760273225
1168,0,all,MJ1,800,480,12800,115.371796875,1,293,-24.322561277916492,-46.875860465881559,-22.55329918796507,0.98539062499999996,1082.4969744328316,860.84394442783343,833.00511809721149,2776.3460369578761
1168,0,0,ATU1,1,1,16,166.5,34,282,0.00029053715695681603,52.871773182818586,52.871482645661629,0,8.4411839572549552e-08,2815.1480816429648,0.030722260503924334,2815.1788039878807
1168,0,0,ATU5,1,1,16,166.5,34,282,0.0049321198872576133,146.06589493269243,146.06096281280517,0,2.4325806582282052e-05,21675.483753115586,1.440780358882062,21676.924557800274
1168,0,0,MJ3,1,1,16,166.5,34,282,0.0083711120632870006,-30.180665782957902,-30.189036895021189,0.9375,7.0075517176109144e-05,1464.7346086663383,-0.50543162186185642,1464.2292471199935
1168,0,0,MJ1,1,1,16,166.5,34,282,-0.009368641976152503,-25.222456776570453,-25.213088134594301,1,8.7771452477326681e-05,742.03831121092117,0.4724247916923856,742.51082377406601
1168,0,1-29,ATU1,100,61,1600,147.88124999999999,1,293,15.047032968103835,3.5372115455501283,-11.509821422553706,0.57062500000000005,1024.0728068570231,577.98693096114266,-203.97553763254658,1398.084200185619
1168,0,1-29,ATU5,100,61,1600,147.88124999999999,1,293,17.142492528904221,29.249455467545399,12.10696293864118,0.57625000000000004,1413.0469930056133,3406.2171401367114,2752.0435161494056,7571.3076492917289
1168,0,1-29,MJ3,100,61,1600,147.88124999999999,1,293,-0.15123424721204401,-39.431646030741987,-39.280411783529942,0.89375000000000004,29.647182161129731,3266.807467113958,172.51683385864388,3468.9714831337315
1168,0,1-29,MJ1,100,61,1600,147.88124999999999,1,293,-1.0709673643508859,-25.2821036214205,-24.211136257069615,0.92937499999999995,4.6727132284943078,824.88511942852097,45.292592639137709,874.85042529615316
1168,0,30-89,ATU1,193,116,3088,145.30246113989637,1,293,14.012702918302622,0.10093670346500073,-13.911766214837623,0.58613989637305697,999.33049729723189,447.78226849784858,52.785589847264745,1499.898355642345
1168,0,30-89,ATU5,193,116,3088,145.30246113989637,1,293,37.561626327080987,27.260183027651856,-10.301443299429131,0.54954663212435229,5439.8505222000458,1042.1131215018574,1432.1377261588739,7914.1013698607776
1168,0,30-89,MJ3,193,116,3088,145.30246113989637,1,293,-8.6151696835525797,-55.805362151324772,-47.190192467772199,0.97538860103626945,256.15047194595456,3906.5076960829929,1278.5834296261512,5441.2415976550992
1168,0,30-89,MJ1,193,116,3088,145.30246113989637,1,293,-5.6886132711892472,-34.178751375904,-28.490138104714749,0.97603626943005184,122.88908539302,1171.9360085373823,180.67610207322784,1475.50119600363
1168,0,90+,ATU1,506,302,8096,97.429718379446641,1,293,-19.970638221191269,-31.36154801180448,-11.390909790613211,0.80484189723320154,1916.1516835728876,239.12613448958967,239.9460856670413,2395.2239037295185
1168,0,90+,ATU5,506,302,8096,97.429718379446641,1,293,-7.6502928177558571,-24.309963620426384,-16.659670802670529,0.81274703557312256,6434.8752070429864,722.8890091707118,-1689.9583508650696,5467.8058653486287
1168,0,90+,MJ3,506,302,8096,97.429718379446641,1,293,-35.62500825781072,-72.61002089294827,-36.985012635137565,1,2456.9443770093085,2579.8158519773856,2219.7707095783858,7256.5309385650808
1168,0,90+,MJ1,506,302,8096,97.429718379446641,1,293,-36.073202679677088,-56.029163119045769,-19.955960439368685,1,1663.6614914126312,749.52758031717167,1239.1380930611281,3652.3271647909319
1168,1,all,ATU1,800,489,12800,118.40609375,1,293,-5.0202531648162836,-17.220977482321967,-12.200724317505683,0.70781249999999996,1593.7106736041374,319.80535762718733,59.947374843939812,1973.4634060752642
1168,1,all,ATU5,800,489,12800,118.40609375,1,293,10.702487325776509,-1.9440025247538919,-12.646489850530404,0.7059375,5866.6728828781925,1063.7748808746871,-531.84761745349203,6398.6001462993872
1168,1,all,MJ3,800,489,12800,118.40609375,1,293,-26.43499986054681,-68.079525266495978,-41.644525405949167,0.98320312499999996,1795.968648864105,3162.2837702210691,1942.3405085076333,6900.5929275928065
1168,1,all,MJ1,800,489,12800,118.40609375,1,293,-23.954596800907538,-46.887541461381659,-22.932944660474117,0.98507812500000003,1040.234201882924,873.52685388770158,847.20703581642385,2760.9680915870495
1168,1,0,ATU1,5,2,80,148.67500000000001,5,288,-0.0087793056423720369,-18.802485752237075,-18.793706446594705,0.90000000000000002,0.00027696136605882344,626.27736948298525,0.62011443053890192,626.8977608748902
1168,1,0,ATU5,5,2,80,148.67500000000001,5,288,-0.0049806683689212154,-22.915769124271527,-22.910788455902605,0.84999999999999998,4.6884186424603748e-05,1047.47167361116,0.36343721361718917,1047.8351577089638
1168,1,0,MJ3,5,2,80,148.67500000000001,5,288,-0.063224595566180139,-39.266558208136438,-39.203333612570262,0.88749999999999996,0.0061093839871158035,3877.985808699696,1.0548030592776627,3879.0467211429605
1168,1,0,MJ1,5,2,80,148.67500000000001,5,288,0.010012466633497752,-23.695953206704793,-23.705965673338291,0.96250000000000002,0.0002164646731192051,763.62779761843285,-0.39106851286842115,763.23694557023748
1168,1,1-29,ATU1,98,57,1568,145.41645408163265,1,293,18.334058455699026,5.3753381888106304,-12.958720266888395,0.54272959183673475,1280.8880138636919,503.48524823729281,-482.61223472503536,1301.7610273759494
1168,1,1-29,ATU5,98,57,1568,145.41645408163265,1,293,20.182289012574408,31.159478671331541,10.977189658757132,0.5491071428571429,1669.5527780027724,2560.0654520355642,3075.7657720757898,7305.3840021141259
1168,1,1-29,MJ3,98,57,1568,145.41645408163265,1,293,-0.37940762538620704,-45.685336741076902,-45.305929115690688,0.90561224489795922,38.948457237041566,3963.3519084021291,239.81013000935232,4242.1104956485242
1168,1,1-29,MJ1,98,57,1568,145.41645408163265,1,293,-0.68837103169611935,-25.26239249583794,-24.574021464141815,0.91454081632653061,3.4323052771112823,869.18646873362547,29.976025437293526,902.59479944803024
1168,1,30-89,ATU1,179,109,2864,148.97067039106145,1,293,13.852540994256097,0.68669829013939299,-13.165842704116702,0.58868715083798884,1030.5036299367621,423.82502418504413,29.600050279488535,1483.9287044012947
1168,1,30-89,ATU5,179,109,2864,148.97067039106145,1,293,38.507099450484048,28.334629798093612,-10.172469652390438,0.55481843575418999,5432.172991226661,1029.521420342224,1574.7839832496413,8036.4783948185286
1168,1,30-89,MJ3,179,109,2864,148.97067039106145,1,293,-9.7466168159317483,-58.0501719457544,-48.303555129822655,0.97974860335195535,315.90969160111734,3965.656845110645,1461.3860948801339,5742.9526315918956
1168,1,30-89,MJ1,179,109,2864,148.97067039106145,1,293,-5.5249169975377237,-34.494565738663979,-28.96964874112625,0.9811452513966481,112.50680653797475,1179.7085084525054,172.75099306300848,1464.9663080534883
1168,1,90+,ATU1,518,321,8288,102.44196428571429,1,293,-16.008689579064018,-27.668864273233172,-11.660174694169147,0.77835424710424705,1862.8983829752522,246.15186408872077,173.65326120854084,2282.7035082725138
1168,1,90+,ATU5,518,321,8288,102.44196428571429,1,293,-0.59579220252100762,-18.467472621295368,-17.871680418774368,0.78643822393822393,6867.4964640816379,792.68686832229832,-1947.473532459411,5712.7097999445259
1168,1,90+,MJ3,518,321,8288,102.44196428571429,1,293,-37.385825112200742,-76.060122863398689,-38.674297751197948,1,2657.1623647462043,2726.208542152785,2449.3776622902506,7832.748569189238
1168,1,90+,MJ1,518,321,8288,102.44196428571429,1,293,-34.956191118520714,-55.485157666522845,-20.528966548002131,1,1567.0121160937476,769.60472427253944,1243.0646829045756,3579.6815232708627
1168,2,all,ATU1,800,485,12800,117.09398437500001,1,293,-5.2617031276509501,-17.511867008744019,-12.250163881093069,0.70101562500000003,1618.3128804141159,340.44879124466468,44.470421441648448,2003.232093100429
1168,2,all,ATU5,800,485,12800,117.09398437500001,1,293,11.646632433072584,-1.7560746554017574,-13.402707088474342,0.70023437499999996,6254.6868821708604,1181.0065303705071,-1000.2531393677781,6435.44027317359
1168,2,all,MJ3,800,485,12800,117.09398437500001,1,293,-25.580440167498772,-67.111812054333029,-41.531371886834258,0.98234374999999996,1706.5654129544969,3197.7752661723644,1859.477984644926,6763.8186637717872
1168,2,all,MJ1,800,485,12800,117.09398437500001,1,293,-24.564565551593752,-47.440271706047504,-22.875706154453756,0.98624999999999996,1057.9605169025506,888.32622121595398,879.4040718918742,2825.6908100103783
1168,2,0,ATU1,3,1,48,147.9375,1,288,0.0085362289362933552,-5.3174909437996805,-5.3260271727359738,0.66666666666666663,7.2867204452811986e-05,104.32604830278167,-0.090928374534787026,104.23519279545134
1168,2,0,ATU5,3,1,48,147.9375,1,288,0.00077395529689283649,-5.739244740965173,-5.7400186962620658,0.66666666666666663,5.9900680158847869e-07,151.96020429189096,-0.0088850357484718794,151.95131985514925
1168,2,0,MJ3,3,1,48,147.9375,1,288,-0.0069391467013701913,-77.008067834735229,-77.001128688033859,1,4.8151756943136806e-05,8169.1758609048075,1.0686442562747034,8170.2445533128384
1168,2,0,MJ1,3,1,48,147.9375,1,288,-0.0031906685073863628,-23.946083691852277,-23.94289302334489,0.8125,1.0180365524027118e-05,995.61361100363229,0.1527876694906144,995.76640885348831
1168,2,1-29,ATU1,91,56,1456,146.96771978021977,1,293,13.389261080794965,1.7147419747713333,-11.674519106023631,0.58997252747252749,953.02831337929592,592.04845194916982,-259.27253542548448,1285.8042299029814
1168,2,1-29,ATU5,91,56,1456,146.96771978021977,1,293,14.127059621304866,23.723894160211206,9.5968345389063412,0.59409340659340659,1157.5152341867979,3093.2057272024431,2364.3715608398138,6615.0925222290552
1168,2,1-29,MJ3,91,56,1456,146.96771978021977,1,293,-0.72167508139940573,-42.723873350611321,-42.00219826921191,0.88736263736263732,28.056652004179291,3688.6430806253811,251.22181431018257,3967.9215469397427
1168,2,1-29,MJ1,91,56,1456,146.96771978021977,1,293,-1.1585224249398069,-25.435241207489739,-24.276718782549935,0.92170329670329665,4.8304161635682181,843.99250338430443,48.465420446470738,897.28833999434346
1168,2,30-89,ATU1,184,117,2944,147.44497282608697,1,293,15.171597378172146,1.5911942414576372,-13.580403136714509,0.56385869565217395,1126.1163189928177,426.82116001899345,24.535868289304268,1577.4733473011154
1168,2,30-89,ATU5,184,117,2944,147.44497282608697,1,293,41.665772338643507,31.449135505137633,-10.216636833505872,0.53057065217391308,6074.3479070690964,1062.3321518399707,1373.7133187450295,8510.393377654098
1168,2,30-89,MJ3,184,117,2944,147.44497282608697,1,293,-8.3088837428327906,-55.619437940720488,-47.310554197887697,0.97894021739130432,243.95581945570575,3856.3211675798648,1234.8445838958096,5335.1215709313801
1168,2,30-89,MJ1,184,117,2944,147.44497282608697,1,293,-6.0525273374604129,-34.780918214111551,-28.728390876651137,0.98199728260869568,128.18535250089636,1165.8542722587254,207.41482450912522,1501.4544492687469
1168,2,90+,ATU1,522,311,8352,101.01041666666667,1,293,-15.745947867324876,-27.667360908613436,-11.921413041288558,0.76891762452107282,1917.0868293112962,267.49914229876276,104.70461857649323,2289.2905901865524
1168,2,90+,ATU5,522,311,8352,101.01041666666667,1,293,0.69969174088702946,-17.879611669775965,-18.579303410662998,0.77873563218390807,7242.788514412221,895.39943787270704,-2429.3554550280151,5708.8324972569135
1168,2,90+,MJ3,522,311,8352,101.01041666666667,1,293,-36.149088650326298,-75.357426022919583,-39.20833737259327,1,2524.5427281741609,2851.5001344512875,2370.7022859082685,7746.7451485337169
1168,2,90+,MJ1,522,311,8352,101.01041666666667,1,293,-35.311402870703532,-55.87372262928038,-20.562319758576852,1,1575.3692351732752,797.61232229152301,1266.1841344447951,3639.1656919095935
