phase,model,point,origin,target_date,observed,mean,sigma,lower90,upper90
development,C8_ONLINE_FULL,ATU1,1024,2019-05-20,464.281945134,464.515398207,0.438998182995,463.793310454,465.237485961
development,C8_ONLINE_FULL,ATU1,1025,2019-05-21,464.328437624,464.406543319,0.438658547077,463.685014217,465.128072421
development,C8_ONLINE_FULL,ATU1,1026,2019-05-22,464.380843244,464.357127866,0.438111042282,463.636499329,465.077756403
development,C8_ONLINE_FULL,ATU1,1027,2019-05-23,464.439683261,464.570240789,0.437785625685,463.850147515,465.290334063
development,C8_ONLINE_FULL,ATU1,1028,2019-05-24,464.50547894,464.550654472,0.43764687933,463.830789415,465.270519529
development,C8_ONLINE_FULL,ATU1,1029,2019-05-25,464.578751545,464.470987307,0.437802587857,463.750866132,465.191108481
development,C8_ONLINE_FULL,ATU1,1030,2019-05-26,464.660022341,464.380819794,0.438025795974,463.660331475,465.101308113
development,C8_ONLINE_FULL,ATU1,1031,2019-05-27,464.749812595,464.289643656,0.43824651698,463.568792283,465.010495029
development,C8_ONLINE_FULL,ATU1,1032,2019-05-28,464.848643571,464.190630505,0.438383383349,463.469554007,464.911707003
development,C8_ONLINE_FULL,ATU1,1033,2019-05-29,464.957036534,464.091800561,0.438093410428,463.371201026,464.812400096
development,C8_ONLINE_FULL,ATU1,1034,2019-05-30,465.07551275,463.987573002,0.437277653446,463.268315268,464.706830736
development,C8_ONLINE_FULL,ATU1,1035,2019-05-31,465.204593483,463.870250578,0.435678472216,463.153623263,464.586877893
development,C8_ONLINE_FULL,ATU1,1036,2019-06-01,465.3448,463.806132893,0.433270232271,463.09346678,464.518799006
development,C8_ONLINE_FULL,ATU1,1037,2019-06-02,465.496434855,464.009226033,0.43083755698,463.300561315,464.717890751
development,C8_ONLINE_FULL,ATU1,1038,2019-06-03,465.658925766,464.36633448,0.430315481406,463.6585285,465.07414046
development,C8_ONLINE_FULL,ATU1,1039,2019-06-04,465.83148174,464.669899325,0.430507076066,463.961778199,465.37802045
development,C8_ONLINE_FULL,ATU1,1040,2019-06-05,466.013311784,464.945298333,0.430786521528,464.23671756,465.653879105
development,C8_ONLINE_FULL,ATU1,1041,2019-06-06,466.203624906,465.169251133,0.431009485758,464.460303617,465.878198649
development,C8_ONLINE_FULL,ATU1,1042,2019-06-07,466.401630113,465.522038822,0.43111856679,464.812911884,466.23116576
development,C8_ONLINE_FULL,ATU1,1043,2019-06-08,466.606536413,465.756173926,0.428985914874,465.050554888,466.461792964
development,C8_ONLINE_FULL,ATU1,1044,2019-06-09,466.817552814,465.944454977,0.428513957636,465.23961224,466.649297715
development,C8_ONLINE_FULL,ATU1,1045,2019-06-10,467.033888322,466.115133549,0.428621336245,465.410114189,466.820152908
development,C8_ONLINE_FULL,ATU1,1046,2019-06-11,467.254751945,466.228673741,0.428261757927,465.524245835,466.933101647
development,C8_ONLINE_FULL,ATU1,1047,2019-06-12,467.47935269,466.354190896,0.427261464857,465.651408326,467.056973467
development,C8_ONLINE_FULL,ATU1,1048,2019-06-13,467.706899565,466.522395993,0.424437466946,465.824258486,467.2205335
development,C8_ONLINE_FULL,ATU1,1049,2019-06-14,467.936601578,466.713856239,0.422227084142,466.019354488,467.408357989
development,C8_ONLINE_FULL,ATU1,1050,2019-06-15,468.167667735,466.916723503,0.419822203096,466.22617743,467.607269576
development,C8_ONLINE_FULL,ATU1,1051,2019-06-16,468.399307045,467.141146544,0.417041483443,466.455174348,467.827118741
development,C8_ONLINE_FULL,ATU1,1052,2019-06-17,468.630728514,467.271433081,0.414053101287,466.590376335,467.952489826
development,C8_ONLINE_FULL,ATU1,1053,2019-06-18,468.86114115,467.469547224,0.411029179246,466.793464388,468.14563006
development,C8_ONLINE_FULL,ATU1,1054,2019-06-19,469.089753961,467.760455875,0.40749659713,467.09018362,468.430728131
development,C8_ONLINE_FULL,ATU1,1055,2019-06-20,469.315775953,468.364464771,0.404314299134,467.699426929,469.029502612
development,C8_ONLINE_FULL,ATU1,1056,2019-06-21,469.538416135,468.72345005,0.401911916372,468.062363777,469.384536323
development,C8_ONLINE_FULL,ATU1,1057,2019-06-22,469.756883514,469.072820276,0.400579359229,468.413925864,469.731714688
development,C8_ONLINE_FULL,ATU1,1058,2019-06-23,469.970387097,469.393566074,0.400244097036,468.735223119,470.051909029
development,C8_ONLINE_FULL,ATU1,1059,2019-06-24,470.178135891,469.616644382,0.401139113306,468.956829256,470.276459507
development,C8_ONLINE_FULL,ATU1,1060,2019-06-25,470.379338904,469.977955216,0.403641947555,469.314023294,470.641887137
development,C8_ONLINE_FULL,ATU1,1061,2019-06-26,470.573205144,470.321697589,0.408137048427,469.650371884,470.993023293
development,C8_ONLINE_FULL,ATU1,1062,2019-06-27,470.758943618,470.768981629,0.415055789288,470.086275609,471.45168765
development,C8_ONLINE_FULL,ATU1,1063,2019-06-28,470.935763333,471.21683754,0.433357171146,470.504028425,471.929646655
development,C8_ONLINE_FULL,ATU1,1064,2019-06-29,471.102873297,471.720178946,0.455288050826,470.971296744,472.469061148
development,C8_ONLINE_FULL,ATU1,1065,2019-06-30,471.259482516,472.501817032,0.480845658822,471.710896306,473.292737758
development,C8_ONLINE_FULL,ATU1,1066,2019-07-01,471.4048,473.072841473,0.510046238651,472.233890068,473.911792879
development,C8_ONLINE_FULL,ATU1,1067,2019-07-02,471.538253328,473.497087687,0.538224079582,472.611787857,474.382387516
development,C8_ONLINE_FULL,ATU1,1068,2019-07-03,471.660144373,473.415912482,0.564054090203,472.488126066,474.343698898
development,C8_ONLINE_FULL,ATU1,1069,2019-07-04,471.770993583,473.05743589,0.590834048404,472.085600362,474.029271417
development,C8_ONLINE_FULL,ATU1,1070,2019-07-05,471.871321405,472.422864195,0.616901174678,471.40815206,473.43757633
development,C8_ONLINE_FULL,ATU1,1071,2019-07-06,471.961648284,472.198233373,0.642466948257,471.141469283,473.254997463
development,C8_ONLINE_FULL,ATU1,1072,2019-07-07,472.042494668,472.127241936,0.66560761925,471.032414829,473.222069043
development,C8_ONLINE_FULL,ATU1,1073,2019-07-08,472.114381003,472.085214489,0.687777998037,470.953920354,473.216508623
development,C8_ONLINE_FULL,ATU1,1074,2019-07-09,472.177827737,472.138555908,0.709441659673,470.971628221,473.305483595
development,C8_ONLINE_FULL,ATU1,1075,2019-07-10,472.233355315,472.240072863,0.730825045831,471.037972636,473.442173091
development,C8_ONLINE_FULL,ATU1,1076,2019-07-11,472.281484185,472.010894749,0.752826277217,470.772605717,473.249183782
development,C8_ONLINE_FULL,ATU1,1077,2019-07-12,472.322734794,472.151605532,0.775410379351,470.876168957,473.427042107
development,C8_ONLINE_FULL,ATU1,1078,2019-07-13,472.357627587,472.388845274,0.797857349888,471.076486718,473.701203829
development,C8_ONLINE_FULL,ATU1,1079,2019-07-14,472.386683013,472.623868878,0.819614005514,471.275723808,473.972013947
development,C8_ONLINE_FULL,ATU1,1080,2019-07-15,472.410421517,472.737621898,0.840258694909,471.355519336,474.11972446
development,C8_ONLINE_FULL,ATU1,1081,2019-07-16,472.429363546,472.862097428,0.859175450543,471.448879572,474.275315284
development,C8_ONLINE_FULL,ATU1,1082,2019-07-17,472.444029548,472.843867394,0.878268419979,471.399244398,474.28849039
development,C8_ONLINE_FULL,ATU1,1083,2019-07-18,472.454939968,472.96908317,0.896293796996,471.494811067,474.443355273
development,C8_ONLINE_FULL,ATU1,1084,2019-07-19,472.462615254,473.054921357,0.911554004235,471.555548447,474.554294267
development,C8_ONLINE_FULL,ATU1,1085,2019-07-20,472.467575852,473.148262772,0.91924125733,471.636245455,474.660280088
development,C8_ONLINE_FULL,ATU1,1086,2019-07-21,472.470342209,472.819260675,0.924598187083,471.298431993,474.340089356
development,C8_ONLINE_FULL,ATU1,1087,2019-07-22,472.471434772,471.368468586,0.928567341381,469.841111227,472.895825946
development,C8_ONLINE_FULL,ATU1,1088,2019-07-23,472.471373988,473.543996386,0.91381801446,472.040899511,475.047093261
development,C8_ONLINE_FULL,ATU1,1089,2019-07-24,472.470680302,474.246343408,0.900564267663,472.765047006,475.72763981
development,C8_ONLINE_FULL,ATU1,1090,2019-07-25,472.469874163,473.936751884,0.888512172693,472.475279415,475.398224354
development,C8_ONLINE_FULL,ATU1,1091,2019-07-26,472.469476016,473.526649704,0.878656104303,472.081389024,474.971910384
development,C8_ONLINE_FULL,ATU1,1092,2019-07-27,472.470006309,473.145909149,0.871811277776,471.711907207,474.579911092
development,C8_ONLINE_FULL,ATU1,1093,2019-07-28,472.471985488,472.418058469,0.868948084508,470.988766061,473.847350878
development,C8_ONLINE_FULL,ATU1,1094,2019-07-29,472.475934,472.432513206,0.871445180603,470.99911344,473.865912972
development,C8_ONLINE_FULL,ATU1,1095,2019-07-30,472.482372291,472.158278583,0.902160251182,470.674357022,473.642200144
development,C8_ONLINE_FULL,ATU1,1096,2019-07-31,472.491820809,471.78553669,0.945651931317,470.230077681,473.340995699
development,C8_ONLINE_FULL,ATU1,1097,2019-08-01,472.5048,471.502435484,1.00049028442,469.856775411,473.148095557
development,C8_ONLINE_FULL,ATU1,1098,2019-08-02,472.52169963,471.731577635,1.05289829465,469.999714056,473.463441214
development,C8_ONLINE_FULL,ATU1,1099,2019-08-03,472.542386738,472.198548332,1.09865073742,470.391428681,474.005667982
development,C8_ONLINE_FULL,ATU1,1100,2019-08-04,472.566597684,472.669288396,1.11538454459,470.834644083,474.50393271
development,C8_ONLINE_FULL,ATU1,1101,2019-08-05,472.594068828,473.02705169,1.13006620224,471.168258198,474.885845181
development,C8_ONLINE_FULL,ATU1,1102,2019-08-06,472.624536527,473.344663101,1.1435652115,471.463665715,475.225660487
development,C8_ONLINE_FULL,ATU1,1103,2019-08-07,472.657737141,473.457095331,1.15601465034,471.555620441,475.358570222
development,C8_ONLINE_FULL,ATU1,1104,2019-08-08,472.693407029,473.575801062,1.16713827118,471.656029443,475.495572681
development,C8_ONLINE_FULL,ATU1,1105,2019-08-09,472.73128255,473.677042036,1.17673879094,471.741478968,475.612605105
development,C8_ONLINE_FULL,ATU1,1106,2019-08-10,472.771100063,473.77187146,1.18474262151,471.823143262,475.720599658
development,C8_ONLINE_FULL,ATU1,1107,2019-08-11,472.812595928,473.731116891,1.19093669477,471.77220035,475.690033433
development,C8_ONLINE_FULL,ATU1,1108,2019-08-12,472.855506502,474.108045326,1.19500630665,472.142434868,476.073655784
development,C8_ONLINE_FULL,ATU1,1109,2019-08-13,472.899568145,474.117480695,1.19706316588,472.148487005,476.086474385
development,C8_ONLINE_FULL,ATU1,1110,2019-08-14,472.944517217,474.040440247,1.19679826509,472.07188228,476.008998214
development,C8_ONLINE_FULL,ATU1,1111,2019-08-15,472.990090076,473.970217286,1.19415294574,472.006010482,475.93442409
development,C8_ONLINE_FULL,ATU1,1112,2019-08-16,473.036023081,473.921380311,1.18849038892,471.966487584,475.876273038
development,C8_ONLINE_FULL,ATU1,1113,2019-08-17,473.082052591,473.773741,1.180749854,471.83158032,475.71590168
development,C8_ONLINE_FULL,ATU1,1114,2019-08-18,473.127914965,473.450488718,1.16544202731,471.533507173,475.367470264
development,C8_ONLINE_FULL,ATU1,1115,2019-08-19,473.173346562,473.243824621,1.15362451296,471.346281156,475.141368085
development,C8_ONLINE_FULL,ATU1,1116,2019-08-20,473.218083742,473.315613389,1.13828828624,471.443295773,475.187931005
development,C8_ONLINE_FULL,ATU1,1117,2019-08-21,473.261862863,473.460225747,1.12857097749,471.603891681,475.316559812
development,C8_ONLINE_FULL,ATU1,1118,2019-08-22,473.304420285,474.267809207,1.11717847382,472.430214142,476.105404272
development,C8_ONLINE_FULL,ATU1,1119,2019-08-23,473.345492365,474.380429121,1.14055140895,472.504388999,476.256469243
development,C8_ONLINE_FULL,ATU1,1120,2019-08-24,473.384815464,474.352642612,1.15650832903,472.450355692,476.254929531
development,C8_ONLINE_FULL,ATU1,1121,2019-08-25,473.422125941,474.343840492,1.14198480146,472.465442649,476.222238335
development,C8_ONLINE_FULL,ATU1,1122,2019-08-26,473.457160154,474.386267855,1.12320617369,472.538758106,476.233777603
development,C8_ONLINE_FULL,ATU1,1123,2019-08-27,473.489654462,474.469047239,1.10239687946,472.655765733,476.282328744
development,C8_ONLINE_FULL,ATU1,1124,2019-08-28,473.519345225,474.586007741,1.08291174849,472.804776424,476.367239058
development,C8_ONLINE_FULL,ATU1,1125,2019-08-29,473.545968801,474.729832988,1.06574096171,472.976845101,476.482820874
development,C8_ONLINE_FULL,ATU1,1126,2019-08-30,473.569261549,474.898869293,1.05274560601,473.167256865,476.630481722
development,C8_ONLINE_FULL,ATU1,1127,2019-08-31,473.588959829,475.092352103,1.04446484742,473.374360311,476.810343896
development,C8_ONLINE_FULL,ATU1,1128,2019-09-01,473.6048,475.22760944,1.03442080285,473.526138631,476.929080249
development,C8_ONLINE_FULL,ATU1,1129,2019-09-02,473.616616438,475.060450085,1.02282831247,473.378047226,476.742852945
development,C8_ONLINE_FULL,ATU1,1130,2019-09-03,473.62463559,474.723281177,1.01216991285,473.058409825,476.388152529
development,C8_ONLINE_FULL,ATU1,1131,2019-09-04,473.62918192,474.414745443,1.00385420398,472.763552215,476.065938672
development,C8_ONLINE_FULL,ATU1,1132,2019-09-05,473.630579894,474.183419402,0.998396707876,472.541202955,475.825635848
development,C8_ONLINE_FULL,ATU1,1133,2019-09-06,473.629153976,473.957042331,0.996843169186,472.317381229,475.596703434
development,C8_ONLINE_FULL,ATU1,1134,2019-09-07,473.62522863,473.821259778,0.994781097066,472.184990482,475.457529073
development,C8_ONLINE_FULL,ATU1,1135,2019-09-08,473.619128322,473.340769001,0.993125120232,471.707223545,474.974314457
development,C8_ONLINE_FULL,ATU1,1136,2019-09-09,473.611177515,473.267791793,0.992533352782,471.635219708,474.900363878
development,C8_ONLINE_FULL,ATU1,1137,2019-09-10,473.601700674,473.279688533,0.991971667771,471.648040338,474.911336729
development,C8_ONLINE_FULL,ATU1,1138,2019-09-11,473.591022264,473.332204696,0.996134514301,471.693709228,474.970700165
development,C8_ONLINE_FULL,ATU5,792,2018-09-30,579.998696191,579.85742108,1.69207531713,577.074204858,582.640637303
development,C8_ONLINE_FULL,ATU5,793,2018-10-01,580.1595,579.858453541,1.69018770699,577.078342161,582.638564921
development,C8_ONLINE_FULL,ATU5,794,2018-10-02,580.323818877,579.900371632,1.6888780447,577.122414455,582.678328809
development,C8_ONLINE_FULL,ATU5,795,2018-10-03,580.491429728,580.144404546,1.68788877836,577.368074567,582.920734525
development,C8_ONLINE_FULL,ATU5,796,2018-10-04,580.662023396,580.504843631,1.68715923445,577.729713645,583.279973617
development,C8_ONLINE_FULL,ATU5,797,2018-10-05,580.835290727,580.849516912,1.68670720935,578.075130441,583.623903383
development,C8_ONLINE_FULL,ATU5,798,2018-10-06,581.010922566,580.896319432,1.68652066676,578.122239797,583.670399068
development,C8_ONLINE_FULL,ATU5,799,2018-10-07,581.188609756,581.064967616,1.68656891721,578.290808615,583.839126616
development,C8_ONLINE_FULL,ATU5,800,2018-10-08,581.368043144,581.263922996,1.6868043166,578.489376798,584.038469194
development,C8_ONLINE_FULL,ATU5,801,2018-10-09,581.548913574,581.42096832,1.68716666255,578.645826116,584.196110524
development,C8_ONLINE_FULL,ATU5,802,2018-10-10,581.73091189,581.567472039,1.68760307678,578.791611997,584.34333208
development,C8_ONLINE_FULL,ATU5,803,2018-10-11,581.913728938,581.717786934,1.68806836809,578.941161557,584.494412312
development,C8_ONLINE_FULL,ATU5,804,2018-10-12,582.097055562,581.831077788,1.68851999737,579.053709547,584.60844603
development,C8_ONLINE_FULL,ATU5,805,2018-10-13,582.280582607,581.925838568,1.68891595374,579.147819036,584.7038581
development,C8_ONLINE_FULL,ATU5,806,2018-10-14,582.464000918,582.434941497,1.68921413938,579.656431493,585.213451501
development,C8_ONLINE_FULL,ATU5,807,2018-10-15,582.647001339,582.680542493,1.68937326063,579.901770758,585.459314228
development,C8_ONLINE_FULL,ATU5,808,2018-10-16,582.829274715,582.8538875,1.68935989028,580.075137757,585.632637242
development,C8_ONLINE_FULL,ATU5,809,2018-10-17,583.010511892,583.020704135,1.6891696052,580.242267383,585.799140886
development,C8_ONLINE_FULL,ATU5,810,2018-10-18,583.190403713,583.200204419,1.68881956092,580.422343439,585.978065399
development,C8_ONLINE_FULL,ATU5,811,2018-10-19,583.368641024,582.925032526,1.68834139169,580.147958064,585.702106987
development,C8_ONLINE_FULL,ATU5,812,2018-10-20,583.54491467,581.833706225,1.68777777793,579.057558826,584.609853625
development,C8_ONLINE_FULL,ATU5,813,2018-10-21,583.718915494,581.723386868,1.68717927037,578.948223926,584.49854981
development,C8_ONLINE_FULL,ATU5,814,2018-10-22,583.890334343,581.961665182,1.68660135942,579.187452819,584.735877545
development,C8_ONLINE_FULL,ATU5,815,2018-10-23,584.05886206,582.279889191,1.68610178133,579.506498561,585.053279822
development,C8_ONLINE_FULL,ATU5,816,2018-10-24,584.224189491,582.266422907,1.68573805766,579.493630549,585.039215265
development,C8_ONLINE_FULL,ATU5,817,2018-10-25,584.386007481,582.379757931,1.68556526876,579.607249785,585.152266077
development,C8_ONLINE_FULL,ATU5,818,2018-10-26,584.544006873,582.673892252,1.68563406613,579.901270945,585.44651356
development,C8_ONLINE_FULL,ATU5,819,2018-10-27,584.697878513,585.10915664,1.68598893179,582.335951631,587.88236165
development,C8_ONLINE_FULL,ATU5,820,2018-10-28,584.847313246,585.893452528,1.68666669477,583.119132698,588.667772359
development,C8_ONLINE_FULL,ATU5,821,2018-10-29,584.992001917,586.192288629,1.68769531583,583.416276868,588.96830039
development,C8_ONLINE_FULL,ATU5,822,2018-10-30,585.131635369,586.406140586,1.60782929497,583.761496739,589.050784433
development,C8_ONLINE_FULL,ATU5,823,2018-10-31,585.265904449,586.623139225,1.54035338466,584.089483374,589.156795077
development,C8_ONLINE_FULL,ATU5,824,2018-11-01,585.3945,586.811319522,1.48337947685,584.37137741,589.251261635
development,C8_ONLINE_FULL,ATU5,825,2018-11-02,585.517202265,586.811369211,1.4311542774,584.457329907,589.165408515
development,C8_ONLINE_FULL,ATU5,826,2018-11-03,585.634149078,586.710456656,1.38183159034,584.437545953,588.983367359
development,C8_ONLINE_FULL,ATU5,827,2018-11-04,585.745567666,586.640320833,1.33648746846,584.441994573,588.838647093
development,C8_ONLINE_FULL,ATU5,828,2018-11-05,585.851685262,586.531212081,1.29533491825,584.400575743,588.661848419
