origin,phase,method,seed,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,historical_exploratory,A05,1,293,24.859708374765134,28.882690125034646,24.353409112002545,0.5426621160409556,75.770648317704683,216.8343326098402,0.59982935153583616,97.250574266887369,361.48352603566235,0.6151877133105802,115.88120664098493,619.01475092099076
792,historical_exploratory,A05,2,293,28.638939180484762,32.039510853083407,27.291428795708626,0.50170648464163825,75.770648317704683,247.57575025083094,0.51877133105802042,97.250574266887369,421.43069950505691,0.53156996587030714,115.88120664098493,733.7873823781589
792,historical_exploratory,A075,0,293,24.959467137126516,29.684018295786629,23.887354416247611,0.59044368600682595,76.377298962083842,215.8326522825962,0.61604095563139938,98.029201939411408,360.018566211642,0.62713310580204773,116.80899873780621,614.80486466616946
792,historical_exploratory,A075,1,293,25.621031278279489,29.803008233786461,24.508661938810249,0.55290102389078499,76.377298962083842,216.3679140531861,0.60238907849829348,98.029201939411408,359.13480708371077,0.6186006825938567,116.80899873780621,611.39956144061773
792,historical_exploratory,A075,2,293,31.198826749710776,34.651705427564487,28.939464203398725,0.5034129692832765,76.377298962083842,262.2402980002164,0.51365187713310578,98.029201939411422,449.32328719242253,0.52303754266211611,116.80899873780621,786.31760258349755
792,historical_exploratory,A1,0,293,25.677570137493149,30.777430929227034,24.030467939990668,0.57081911262798635,77.154544278364995,216.64367379720451,0.59044368600682595,99.026785502873167,359.41094507571773,0.60750853242320824,117.99769287077768,609.59646672599047
792,historical_exploratory,A1,1,293,26.492890691607244,30.792761900977229,24.736074068247248,0.55119453924914674,77.154544278364995,216.15194109435481,0.60068259385665523,99.026785502873167,356.19627832649172,0.6186006825938567,117.99769287077768,601.62883389093281
792,historical_exploratory,A1,2,293,33.759808850547529,37.357691685857233,30.618203203232401,0.50085324232081918,77.154544278364995,276.40267222147952,0.51109215017064846,99.026785502873167,475.75610568418085,0.51791808873720135,117.9976928707777,835.50935639811223
792,historical_exploratory,ALPHA_SELECTED,0,293,23.582514327478208,27.313324693235963,24.157336515615388,0.54948805460750849,75.008991503086577,217.79102734855053,0.56825938566552903,96.272998328704517,366.24197087329276,0.57764505119453924,114.71635306398764,631.1815576174132
792,historical_exploratory,ALPHA_SELECTED,1,293,23.582514327478208,27.313324693235963,24.157336515615388,0.54948805460750849,75.008991503086577,217.79102734855053,0.56825938566552903,96.272998328704517,366.24197087329276,0.57764505119453924,114.71635306398764,631.1815576174132
792,historical_exploratory,ALPHA_SELECTED,2,293,23.582514327478208,27.313324693235963,24.157336515615388,0.54948805460750849,75.008991503086577,217.79102734855053,0.56825938566552903,96.272998328704517,366.24197087329276,0.57764505119453924,114.71635306398764,631.1815576174132
792,historical_exploratory,L0,0,293,25.677570137493149,30.777430929227034,24.030467939990668,0.57081911262798635,77.154544278364995,216.64367379720451,0.59044368600682595,99.026785502873167,359.41094507571773,0.60750853242320824,117.99769287077768,609.59646672599047
792,historical_exploratory,L0,1,293,26.492890691607244,30.792761900977229,24.736074068247248,0.55119453924914674,77.154544278364995,216.15194109435481,0.60068259385665523,99.026785502873167,356.19627832649172,0.6186006825938567,117.99769287077768,601.62883389093281
792,historical_exploratory,L0,2,293,33.759808850547529,37.357691685857233,30.618203203232401,0.50085324232081918,77.154544278364995,276.40267222147952,0.51109215017064846,99.026785502873167,475.75610568418085,0.51791808873720135,117.9976928707777,835.50935639811223
