date,split,site_fusion_status,site_level,site_color,site_fusion_reason,formal_warning_output,total_station_count,valid_station_count,minimum_valid_station_count,minimum_supporting_stations,contributing_stations,uncorroborated_stations,nonvalid_stations,station_count_green,station_count_blue,station_count_yellow,station_count_orange,station_count_red,station_count_at_or_above_green,station_count_at_or_above_blue,station_count_at_or_above_yellow,station_count_at_or_above_orange,station_count_at_or_above_red,artifact_kind,artifact_status,case,vajont_used,operational_profile_id,operational_profile_version,base_protocol_id,base_protocol_version,base_protocol_content_sha256
2019-04-10,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,0,1,0,1,5,2,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-11,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,0,1,0,1,5,2,2,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-12,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,0,1,5,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-13,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,0,1,5,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-14,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU1;ATU3;ATU4;MJ3,,2,1,0,1,0,4,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-15,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,0,1,5,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-16,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,0,1,5,2,1,1,1,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-17,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,1,0,5,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-18,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,1,0,5,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-19,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,1,0,5,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-20,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,1,0,1,0,5,2,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-21,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,MJ1;MJ9,ATU4;MJ3,,4,2,0,0,0,6,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-22,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-23,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU4;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-24,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-25,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-26,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-27,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-28,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-29,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-04-30,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-01,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU3;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-02,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-03,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-04,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-05,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU3;ATU5;MJ3,,1,3,0,0,0,4,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-06,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-07,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-08,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-09,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-10,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-11,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-12,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-13,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-14,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU2;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-15,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU4;MJ1;MJ9,ATU5;MJ3,,2,4,0,0,0,6,4,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-16,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU4;MJ1;MJ9,ATU5;MJ3,,2,4,0,0,0,6,4,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-17,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU4;MJ1;MJ9,ATU5;MJ3,,2,4,0,0,0,6,4,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-18,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU2;ATU4;MJ1;MJ9,ATU5;MJ3,,2,4,0,0,0,6,4,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-19,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-20,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-21,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-22,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,2,2,0,0,0,4,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-23,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-24,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-25,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-26,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-27,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,3,2,0,0,0,5,2,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-28,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,2,3,0,0,0,5,3,0,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-29,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,2,2,1,0,0,5,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-30,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU4;ATU5;MJ3,,2,2,1,0,0,5,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-05-31,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,1,2,1,0,0,4,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-06-01,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,4,6,2,,ATU2;ATU4;ATU5;MJ3,,1,2,1,0,0,4,3,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-06-02,calibration,insufficient_valid_station_results,,,valid_station_count_below_6,False,8,5,6,2,,ATU3;ATU5;MJ3,,0,4,1,0,0,5,5,1,0,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-06-03,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU1;ATU2;ATU3;ATU4;MJ1;MJ9,ATU5;MJ3,,0,5,0,1,0,6,6,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
2019-06-04,calibration,valid,1.0,blue,2_station_corroborated_blue,False,8,6,6,2,ATU1;ATU2;ATU3;ATU4;MJ1;MJ9,ATU5;MJ3,,0,5,0,1,0,6,6,1,1,0,ootang_operational_four_indicator_run,operational_draft_not_formal,ootang,False,ootang-operational-four-indicator-v1,1.0-draft,ootang-five-level-rule-v1,1.3-draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b
