case,date,station,split,actual_displacement_mm,v0_candidate_status,candidate_v0_mm_per_day,v0_candidate_available,v5_kinematic_branch_status,velocity_mm_per_day,velocity_status,velocity_ratio,velocity_ratio_status,delta_v_mm_per_day,delta_v_state,delta_v_near_zero_tau_mm_per_day,tangent_angle_degree,tangent_angle_status,interval_level,v4_reference_final_color,v4_reference_candidate_color,v4_reference_site_fusion_status,v4_reference_site_confirmed_color,v4_reference_local_max_color,candidate_display_only,v5_fusion_output,formal_warning_output,vajont_used
ootang,2019-02-14,ATU1,calibration,458.8680356556032,unavailable,,False,not_applicable_v0_unavailable,0.0054377072509055,valid,,not_applicable_v0_unavailable,-0.0014418506788729,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,ATU2,calibration,328.10207,unavailable,,False,not_applicable_v0_unavailable,0.1071200000000089,valid,,not_applicable_v0_unavailable,0.0013799999999832,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,ATU3,calibration,559.88765,unavailable,,False,not_applicable_v0_unavailable,-0.0261500000000296,valid,,not_applicable_v0_unavailable,-0.0019500000000789,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,ATU4,calibration,281.94079,unavailable,,False,not_applicable_v0_unavailable,0.0010699999999701,valid,,not_applicable_v0_unavailable,0.0006199999999694,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,ATU5,calibration,593.6937238334175,unavailable,,False,not_applicable_v0_unavailable,0.0681160138916538,valid,,not_applicable_v0_unavailable,-0.0001926781122847,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,MJ1,calibration,942.0722385001332,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2005947377539314,valid,0.8012826521277795,candidate_available,0.0029585469962967,near_zero,0.00474848045251647,38.704591537895055,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,MJ3,calibration,1210.852007259015,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1644791834539773,valid,0.6628716700542102,candidate_available,0.0032377663978877,near_zero,0.0033703372423854266,33.539270238666106,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-14,MJ9,calibration,342.9793,unavailable,,False,not_applicable_v0_unavailable,0.0796700000000214,valid,,not_applicable_v0_unavailable,0.0041200000000003,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,ATU1,calibration,458.8724024251414,unavailable,,False,not_applicable_v0_unavailable,0.0043667695381941,valid,,not_applicable_v0_unavailable,-0.0010709377127113,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,ATU2,calibration,328.20977,unavailable,,False,not_applicable_v0_unavailable,0.1076999999999657,valid,,not_applicable_v0_unavailable,0.0005799999999567,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,ATU3,calibration,559.86075,unavailable,,False,not_applicable_v0_unavailable,-0.026899999999955,valid,,not_applicable_v0_unavailable,-0.0007499999999254,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,ATU4,calibration,281.94265,unavailable,,False,not_applicable_v0_unavailable,0.0018600000000219,valid,,not_applicable_v0_unavailable,0.0007900000000518,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,ATU5,calibration,593.7618488711555,unavailable,,False,not_applicable_v0_unavailable,0.0681250377380138,valid,,not_applicable_v0_unavailable,9.023846359923482e-06,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,MJ1,calibration,942.2753451889932,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2031066888600889,valid,0.8113167281304424,candidate_available,0.0025119511061575,near_zero,0.00474848045251647,39.05299781859089,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,MJ3,calibration,1211.019396669192,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1673894101770656,valid,0.6746002475414016,candidate_available,0.0029102267230882,near_zero,0.0033703372423854266,34.00361216261453,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-15,MJ9,calibration,343.06244,unavailable,,False,not_applicable_v0_unavailable,0.0831399999999575,valid,,not_applicable_v0_unavailable,0.0034699999999361,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,ATU1,calibration,458.8760691699333,unavailable,,False,not_applicable_v0_unavailable,0.0036667447919285,valid,,not_applicable_v0_unavailable,-0.0007000247462656,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,ATU2,calibration,328.31724,unavailable,,False,not_applicable_v0_unavailable,0.1074700000000348,valid,,not_applicable_v0_unavailable,-0.0002299999999308,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,ATU3,calibration,559.83432,unavailable,,False,not_applicable_v0_unavailable,-0.0264300000000048,valid,,not_applicable_v0_unavailable,0.0004699999999502,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,ATU4,calibration,281.94546,unavailable,,False,not_applicable_v0_unavailable,0.0028100000000108,valid,,not_applicable_v0_unavailable,0.0009499999999889,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,ATU5,calibration,593.8301846346981,unavailable,,False,not_applicable_v0_unavailable,0.0683357635425636,valid,,not_applicable_v0_unavailable,0.0002107258045498,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,MJ1,calibration,942.4805172330672,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2051720440739473,valid,0.8195668613187641,candidate_available,0.0020653552138583,near_zero,0.00474848045251647,39.33691031017758,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,MJ3,calibration,1211.189368766418,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1699720972260365,valid,0.6850087991977742,candidate_available,0.0025826870489709,near_zero,0.0033703372423854266,34.411486527315176,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-16,MJ9,calibration,343.14839,unavailable,,False,not_applicable_v0_unavailable,0.0859500000000252,valid,,not_applicable_v0_unavailable,0.0028100000000677,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,ATU1,calibration,458.879406802945,unavailable,,False,not_applicable_v0_unavailable,0.0033376330117107,valid,,not_applicable_v0_unavailable,-0.0003291117802177,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,ATU2,calibration,328.42365,unavailable,,False,not_applicable_v0_unavailable,0.1064099999999825,valid,,not_applicable_v0_unavailable,-0.0010600000000522,near_zero,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,ATU3,calibration,559.80955,unavailable,,False,not_applicable_v0_unavailable,-0.0247700000001032,valid,,not_applicable_v0_unavailable,0.0016599999999016,near_zero,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,ATU4,calibration,281.94938,unavailable,,False,not_applicable_v0_unavailable,0.0039199999999937,valid,,not_applicable_v0_unavailable,0.0011099999999828,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,ATU5,calibration,593.8989328260035,unavailable,,False,not_applicable_v0_unavailable,0.0687481913054171,valid,,not_applicable_v0_unavailable,0.0004124277628534,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,MJ1,calibration,942.6873080364649,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2067908033976664,valid,0.826033051701372,candidate_available,0.0016187593237191,near_zero,0.00474848045251647,39.557832160412374,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,MJ3,calibration,1211.361596011019,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1722272446008901,valid,0.6940973250233287,candidate_available,0.0022551473748535,near_zero,0.0033703372423854266,34.76441145003818,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-17,MJ9,calibration,343.2365,unavailable,,False,not_applicable_v0_unavailable,0.0881099999999719,valid,,not_applicable_v0_unavailable,0.0021599999999466,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,ATU1,calibration,458.8827862371432,unavailable,,False,not_applicable_v0_unavailable,0.0033794341981661,valid,,not_applicable_v0_unavailable,4.180118645535913e-05,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,ATU2,calibration,328.5282,unavailable,,False,not_applicable_v0_unavailable,0.1045500000000174,valid,,not_applicable_v0_unavailable,-0.0018599999999651,negative,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,ATU3,calibration,559.78765,unavailable,,False,not_applicable_v0_unavailable,-0.0218999999999596,valid,,not_applicable_v0_unavailable,0.0028700000001435,positive,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,ATU4,calibration,281.95457,unavailable,,False,not_applicable_v0_unavailable,0.0051899999999704,valid,,not_applicable_v0_unavailable,0.0012699999999767,near_zero,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,ATU5,calibration,593.9682951470301,unavailable,,False,not_applicable_v0_unavailable,0.0693623210265741,valid,,not_applicable_v0_unavailable,0.000614129721157,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,MJ1,calibration,942.8952710032936,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2079629668287452,valid,0.8307152992682756,candidate_available,0.0011721634310788,near_zero,0.00474848045251647,39.71693108471805,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,MJ3,calibration,1211.53575086332,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1741548523009441,valid,0.701865825015315,candidate_available,0.001927607700054,near_zero,0.0033703372423854266,35.06370490803542,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-18,MJ9,calibration,343.3261,unavailable,,False,not_applicable_v0_unavailable,0.0896000000000185,valid,,not_applicable_v0_unavailable,0.0014900000000466,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,ATU1,calibration,458.8865783854941,unavailable,,False,not_applicable_v0_unavailable,0.0037921483508966,valid,,not_applicable_v0_unavailable,0.0004127141527305,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,ATU2,calibration,328.63007,unavailable,,False,not_applicable_v0_unavailable,0.1018699999999626,valid,,not_applicable_v0_unavailable,-0.0026800000000548,negative,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,ATU3,calibration,559.76982,unavailable,,False,not_applicable_v0_unavailable,-0.0178300000000035,valid,,not_applicable_v0_unavailable,0.004069999999956,positive,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,ATU4,calibration,281.96118,unavailable,,False,not_applicable_v0_unavailable,0.0066100000000233,valid,,not_applicable_v0_unavailable,0.0014200000000528,positive,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,ATU5,calibration,594.0384732997361,unavailable,,False,not_applicable_v0_unavailable,0.0701781527060347,valid,,not_applicable_v0_unavailable,0.0008158316794606,near_zero,0.008835445149900466,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,MJ1,calibration,943.1039595376632,initial_segment_selected,0.2503420449965549,True,candidate_available,0.2086885343695712,valid,0.833613604029012,candidate_available,0.0007255675408259,near_zero,0.00474848045251647,39.81504683208441,candidate_available,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,MJ3,calibration,1211.711505783648,initial_segment_selected,0.2481312611240816,True,candidate_available,0.1757549203280177,valid,0.708314299181065,candidate_available,0.0016000680270735,near_zero,0.0033703372423854266,35.31048722257369,candidate_available,2,yellow,yellow,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-19,MJ9,calibration,343.41655,unavailable,,False,not_applicable_v0_unavailable,0.0904499999999757,valid,,not_applicable_v0_unavailable,0.0008499999999571,positive,0.0004299540000099334,,not_applicable_v0_unavailable,3,orange,orange,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-20,ATU1,calibration,458.8911541609642,unavailable,,False,not_applicable_v0_unavailable,0.0045757754701298,valid,,not_applicable_v0_unavailable,0.0007836271192331,near_zero,0.006800805353298056,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-20,ATU2,calibration,328.72846,unavailable,,False,not_applicable_v0_unavailable,0.0983899999999948,valid,,not_applicable_v0_unavailable,-0.0034799999999677,negative,0.0015419039999837046,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-20,ATU3,calibration,559.75728,unavailable,,False,not_applicable_v0_unavailable,-0.0125399999999444,valid,,not_applicable_v0_unavailable,0.005290000000059,positive,0.002846591999955304,,not_applicable_v0_unavailable,0,green,green,candidate_not_site_confirmed,,orange,True,False,False,False
ootang,2019-02-20,ATU4,calibration,281.96937,unavailable,,False,not_applicable_v0_unavailable,0.0081900000000132,valid,,not_applicable_v0_unavailable,0.0015799999999899,positive,0.0013639920000009212,,not_applicable_v0_unavailable,1,blue,blue,candidate_not_site_confirmed,,orange,True,False,False,False
