case,date,station,displacement,dt_days,displacement_valid,time_status,velocity,velocity_status,delta_v,delta_v_status,acceleration,acceleration_status
ootang,2017-01-27,MJ9,257.19399,1.0,True,valid,0.01859999999999218,valid,-9.999999974752427e-06,valid,-9.999999974752427e-06,valid
ootang,2017-01-28,MJ9,257.21259,1.0,True,valid,0.01859999999999218,valid,0.0,valid,0.0,valid
ootang,2017-01-29,MJ9,257.23119,1.0,True,valid,0.018600000000049022,valid,5.684341886080802e-14,valid,5.684341886080802e-14,valid
ootang,2017-01-30,MJ9,257.2498,1.0,True,valid,0.01860999999996693,valid,9.999999917909008e-06,valid,9.999999917909008e-06,valid
ootang,2017-01-31,MJ9,257.2684,1.0,True,valid,0.01859999999999218,valid,-9.999999974752427e-06,valid,-9.999999974752427e-06,valid
ootang,2017-02-01,MJ9,257.287,1.0,True,valid,0.01859999999999218,valid,0.0,valid,0.0,valid
ootang,2017-02-02,MJ9,257.32904,1.0,True,valid,0.04204000000004271,valid,0.02344000000005053,valid,0.02344000000005053,valid
ootang,2017-02-03,MJ9,257.41616,1.0,True,valid,0.08711999999997033,valid,0.04507999999992762,valid,0.04507999999992762,valid
ootang,2017-02-04,MJ9,257.54568,1.0,True,valid,0.12952000000001362,valid,0.04240000000004329,valid,0.04240000000004329,valid
ootang,2017-02-05,MJ9,257.71493,1.0,True,valid,0.1692499999999768,valid,0.039729999999963184,valid,0.039729999999963184,valid
ootang,2017-02-06,MJ9,257.92122,1.0,True,valid,0.20629000000002407,valid,0.03704000000004726,valid,0.03704000000004726,valid
ootang,2017-02-07,MJ9,258.16187,1.0,True,valid,0.24065000000001646,valid,0.0343599999999924,valid,0.0343599999999924,valid
ootang,2017-02-08,MJ9,258.43421,1.0,True,valid,0.2723399999999856,valid,0.03168999999996913,valid,0.03168999999996913,valid
ootang,2017-02-09,MJ9,258.73555,1.0,True,valid,0.30133999999998196,valid,0.028999999999996362,valid,0.028999999999996362,valid
ootang,2017-02-10,MJ9,259.06322,1.0,True,valid,0.3276700000000119,valid,0.02633000000002994,valid,0.02633000000002994,valid
ootang,2017-02-11,MJ9,259.41453,1.0,True,valid,0.3513100000000122,valid,0.023640000000000327,valid,0.023640000000000327,valid
ootang,2017-02-12,MJ9,259.78681,1.0,True,valid,0.3722799999999893,valid,0.020969999999977063,valid,0.020969999999977063,valid
ootang,2017-02-13,MJ9,260.17738,1.0,True,valid,0.3905700000000252,valid,0.01829000000003589,valid,0.01829000000003589,valid
ootang,2017-02-14,MJ9,260.58355,1.0,True,valid,0.4061699999999746,valid,0.015599999999949432,valid,0.015599999999949432,valid
ootang,2017-02-15,MJ9,261.00265,1.0,True,valid,0.41910000000001446,valid,0.012930000000039854,valid,0.012930000000039854,valid
ootang,2017-02-16,MJ9,261.43199,1.0,True,valid,0.42933999999996786,valid,0.010239999999953397,valid,0.010239999999953397,valid
ootang,2017-02-17,MJ9,261.8689,1.0,True,valid,0.4369100000000117,valid,0.0075700000000438195,valid,0.0075700000000438195,valid
ootang,2017-02-18,MJ9,262.3107,1.0,True,valid,0.44180000000000064,valid,0.004889999999988959,valid,0.004889999999988959,valid
ootang,2017-02-19,MJ9,262.75471,1.0,True,valid,0.4440099999999916,valid,0.0022099999999909414,valid,0.0022099999999909414,valid
ootang,2017-02-20,MJ9,263.19824,1.0,True,valid,0.44353000000000975,valid,-0.0004799999999818283,valid,-0.0004799999999818283,valid
ootang,2017-02-21,MJ9,263.63863,1.0,True,valid,0.4403899999999794,valid,-0.0031400000000303407,valid,-0.0031400000000303407,valid
ootang,2017-02-22,MJ9,264.07318,1.0,True,valid,0.43455000000000155,valid,-0.005839999999977863,valid,-0.005839999999977863,valid
ootang,2017-02-23,MJ9,264.49922,1.0,True,valid,0.4260400000000004,valid,-0.008510000000001128,valid,-0.008510000000001128,valid
ootang,2017-02-24,MJ9,264.91407,1.0,True,valid,0.4148500000000013,valid,-0.011189999999999145,valid,-0.011189999999999145,valid
ootang,2017-02-25,MJ9,265.31505,1.0,True,valid,0.4009800000000041,valid,-0.013869999999997162,valid,-0.013869999999997162,valid
ootang,2017-02-26,MJ9,265.69948,1.0,True,valid,0.38443000000000893,valid,-0.01654999999999518,valid,-0.01654999999999518,valid
ootang,2017-02-27,MJ9,266.06468,1.0,True,valid,0.36520000000001573,valid,-0.019229999999993197,valid,-0.019229999999993197,valid
ootang,2017-02-28,MJ9,266.40797,1.0,True,valid,0.3432899999999677,valid,-0.021910000000048058,valid,-0.021910000000048058,valid
ootang,2017-03-01,MJ9,266.72667,1.0,True,valid,0.3187000000000353,valid,-0.024589999999932388,valid,-0.024589999999932388,valid
ootang,2017-03-02,MJ9,267.03206,1.0,True,valid,0.3053899999999885,valid,-0.013310000000046784,valid,-0.013310000000046784,valid
ootang,2017-03-03,MJ9,267.33721,1.0,True,valid,0.305150000000026,valid,-0.00023999999996249244,valid,-0.00023999999996249244,valid
ootang,2017-03-04,MJ9,267.64216,1.0,True,valid,0.30494999999996253,valid,-0.00020000000006348273,valid,-0.00020000000006348273,valid
ootang,2017-03-05,MJ9,267.9469,1.0,True,valid,0.304740000000038,valid,-0.00020999999992454832,valid,-0.00020999999992454832,valid
ootang,2017-03-06,MJ9,268.25146,1.0,True,valid,0.30455999999998085,valid,-0.00018000000005713446,valid,-0.00018000000005713446,valid
ootang,2017-03-07,MJ9,268.55587,1.0,True,valid,0.3044100000000185,valid,-0.00014999999996234692,valid,-0.00014999999996234692,valid
ootang,2017-03-08,MJ9,268.86013,1.0,True,valid,0.3042599999999993,valid,-0.00015000000001919034,valid,-0.00015000000001919034,valid
ootang,2017-03-09,MJ9,269.16426,1.0,True,valid,0.30412999999998647,valid,-0.00013000000001284207,valid,-0.00013000000001284207,valid
ootang,2017-03-10,MJ9,269.46829,1.0,True,valid,0.30403000000001157,valid,-9.999999997489795e-05,valid,-9.999999997489795e-05,valid
ootang,2017-03-11,MJ9,269.77223,1.0,True,valid,0.3039399999999546,valid,-9.000000005698894e-05,valid,-9.000000005698894e-05,valid
ootang,2017-03-12,MJ9,270.0761,1.0,True,valid,0.3038700000000176,valid,-6.999999993695383e-05,valid,-6.999999993695383e-05,valid
ootang,2017-03-13,MJ9,270.37992,1.0,True,valid,0.3038200000000302,valid,-4.999999998744897e-05,valid,-4.999999998744897e-05,valid
ootang,2017-03-14,MJ9,270.6837,1.0,True,valid,0.30377999999996064,valid,-4.0000000069539965e-05,valid,-4.0000000069539965e-05,valid
ootang,2017-03-15,MJ9,270.98746,1.0,True,valid,0.30376000000001113,valid,-1.9999999949504854e-05,valid,-1.9999999949504854e-05,valid
ootang,2017-03-16,MJ9,271.29123,1.0,True,valid,0.3037699999999859,valid,9.999999974752427e-06,valid,9.999999974752427e-06,valid
ootang,2017-03-17,MJ9,271.59501,1.0,True,valid,0.3037800000000175,valid,1.0000000031595846e-05,valid,1.0000000031595846e-05,valid
ootang,2017-03-18,MJ9,271.89883,1.0,True,valid,0.30381999999997333,valid,3.999999995585313e-05,valid,3.999999995585313e-05,valid
ootang,2017-03-19,MJ9,272.20271,1.0,True,valid,0.3038800000000492,valid,6.000000007588824e-05,valid,6.000000007588824e-05,valid
ootang,2017-03-20,MJ9,272.50666,1.0,True,valid,0.3039499999999862,valid,6.999999993695383e-05,valid,6.999999993695383e-05,valid
ootang,2017-03-21,MJ9,272.8107,1.0,True,valid,0.3040399999999863,valid,9.000000000014552e-05,valid,9.000000000014552e-05,valid
ootang,2017-03-22,MJ9,273.11485,1.0,True,valid,0.3041499999999928,valid,0.00011000000000649379,valid,0.00011000000000649379,valid
ootang,2017-03-23,MJ9,273.41912,1.0,True,valid,0.3042700000000309,valid,0.00012000000003808964,valid,0.00012000000003808964,valid
ootang,2017-03-24,MJ9,273.72355,1.0,True,valid,0.304429999999968,valid,0.00015999999993709935,valid,0.00015999999993709935,valid
ootang,2017-03-25,MJ9,274.02813,1.0,True,valid,0.3045799999999872,valid,0.00015000000001919034,valid,0.00015000000001919034,valid
ootang,2017-03-26,MJ9,274.3329,1.0,True,valid,0.3047700000000191,valid,0.00019000000003188688,valid,0.00019000000003188688,valid
ootang,2017-03-27,MJ9,274.63787,1.0,True,valid,0.3049700000000257,valid,0.0002000000000066393,valid,0.0002000000000066393,valid
ootang,2017-03-28,MJ9,274.94306,1.0,True,valid,0.30518999999998186,valid,0.00021999999995614417,valid,0.00021999999995614417,valid
ootang,2017-03-29,MJ9,275.24848,1.0,True,valid,0.3054199999999696,valid,0.00022999999998774,valid,0.00022999999998774,valid
ootang,2017-03-30,MJ9,275.55415,1.0,True,valid,0.30567000000002054,valid,0.0002500000000509317,valid,0.0002500000000509317,valid
ootang,2017-03-31,MJ9,275.8601,1.0,True,valid,0.3059499999999957,valid,0.000279999999975189,valid,0.000279999999975189,valid
ootang,2017-04-01,MJ9,276.16633,1.0,True,valid,0.30623000000002776,valid,0.0002800000000320324,valid,0.0002800000000320324,valid
ootang,2017-04-02,MJ9,276.47622,1.0,True,valid,0.3098899999999958,valid,0.003659999999968022,valid,0.003659999999968022,valid
ootang,2017-04-03,MJ9,276.79266,1.0,True,valid,0.31644000000000005,valid,0.006550000000004275,valid,0.006550000000004275,valid
ootang,2017-04-04,MJ9,277.11498,1.0,True,valid,0.3223199999999906,valid,0.0058799999999905594,valid,0.0058799999999905594,valid
ootang,2017-04-05,MJ9,277.44253,1.0,True,valid,0.3275499999999738,valid,0.0052299999999831925,valid,0.0052299999999831925,valid
ootang,2017-04-06,MJ9,277.77463,1.0,True,valid,0.3321000000000254,valid,0.004550000000051568,valid,0.004550000000051568,valid
ootang,2017-04-07,MJ9,278.11061,1.0,True,valid,0.3359800000000064,valid,0.0038799999999810098,valid,0.0038799999999810098,valid
ootang,2017-04-08,MJ9,278.44981,1.0,True,valid,0.3392000000000053,valid,0.0032199999999988904,valid,0.0032199999999988904,valid
ootang,2017-04-09,MJ9,278.79157,1.0,True,valid,0.3417599999999652,valid,0.0025599999999599277,valid,0.0025599999999599277,valid
ootang,2017-04-10,MJ9,279.13521,1.0,True,valid,0.3436399999999935,valid,0.0018800000000283035,valid,0.0018800000000283035,valid
ootang,2017-04-11,MJ9,279.48006,1.0,True,valid,0.3448500000000081,valid,0.0012100000000145883,valid,0.0012100000000145883,valid
ootang,2017-04-12,MJ9,279.82547,1.0,True,valid,0.3454100000000153,valid,0.0005600000000072214,valid,0.0005600000000072214,valid
ootang,2017-04-13,MJ9,280.17077,1.0,True,valid,0.3453000000000088,valid,-0.00011000000000649379,valid,-0.00011000000000649379,valid
ootang,2017-04-14,MJ9,280.51528,1.0,True,valid,0.34451000000001386,valid,-0.0007899999999949614,valid,-0.0007899999999949614,valid
ootang,2017-04-15,MJ9,280.85834,1.0,True,valid,0.34305999999997994,valid,-0.0014500000000339242,valid,-0.0014500000000339242,valid
ootang,2017-04-16,MJ9,281.19928,1.0,True,valid,0.34093999999998914,valid,-0.002119999999990796,valid,-0.002119999999990796,valid
ootang,2017-04-17,MJ9,281.53744,1.0,True,valid,0.3381600000000162,valid,-0.0027799999999729152,valid,-0.0027799999999729152,valid
ootang,2017-04-18,MJ9,281.87215,1.0,True,valid,0.33470999999997275,valid,-0.003450000000043474,valid,-0.003450000000043474,valid
ootang,2017-04-19,MJ9,282.20275,1.0,True,valid,0.330600000000004,valid,-0.00410999999996875,valid,-0.00410999999996875,valid
ootang,2017-04-20,MJ9,282.52856,1.0,True,valid,0.3258100000000468,valid,-0.004789999999957217,valid,-0.004789999999957217,valid
ootang,2017-04-21,MJ9,282.84892,1.0,True,valid,0.32035999999999376,valid,-0.0054500000000530235,valid,-0.0054500000000530235,valid
ootang,2017-04-22,MJ9,283.16316,1.0,True,valid,0.31423999999998387,valid,-0.006120000000009895,valid,-0.006120000000009895,valid
ootang,2017-04-23,MJ9,283.47062,1.0,True,valid,0.30745999999999185,valid,-0.006779999999992015,valid,-0.006779999999992015,valid
ootang,2017-04-24,MJ9,283.77062,1.0,True,valid,0.30000000000001137,valid,-0.007459999999980482,valid,-0.007459999999980482,valid
ootang,2017-04-25,MJ9,284.06251,1.0,True,valid,0.2918899999999667,valid,-0.008110000000044693,valid,-0.008110000000044693,valid
ootang,2017-04-26,MJ9,284.34561,1.0,True,valid,0.2831000000000472,valid,-0.008789999999919473,valid,-0.008789999999919473,valid
ootang,2017-04-27,MJ9,284.61926,1.0,True,valid,0.2736499999999751,valid,-0.009450000000072123,valid,-0.009450000000072123,valid
ootang,2017-04-28,MJ9,284.88279,1.0,True,valid,0.26353000000000293,valid,-0.010119999999972151,valid,-0.010119999999972151,valid
ootang,2017-04-29,MJ9,285.13554,1.0,True,valid,0.2527499999999918,valid,-0.010780000000011114,valid,-0.010780000000011114,valid
ootang,2017-04-30,MJ9,285.37683,1.0,True,valid,0.24128999999999223,valid,-0.011459999999999582,valid,-0.011459999999999582,valid
ootang,2017-05-01,MJ9,285.606,1.0,True,valid,0.22917000000001053,valid,-0.012119999999981701,valid,-0.012119999999981701,valid
ootang,2017-05-02,MJ9,285.82546,1.0,True,valid,0.2194600000000264,valid,-0.00970999999998412,valid,-0.00970999999998412,valid
ootang,2017-05-03,MJ9,286.0383,1.0,True,valid,0.2128399999999715,valid,-0.006620000000054915,valid,-0.006620000000054915,valid
ootang,2017-05-04,MJ9,286.24487,1.0,True,valid,0.20656999999999925,valid,-0.006269999999972242,valid,-0.006269999999972242,valid
ootang,2017-05-05,MJ9,286.44553,1.0,True,valid,0.2006600000000276,valid,-0.00590999999997166,valid,-0.00590999999997166,valid
ootang,2017-05-06,MJ9,286.64062,1.0,True,valid,0.19508999999999332,valid,-0.00557000000003427,valid,-0.00557000000003427,valid
ootang,2017-05-07,MJ9,286.8305,1.0,True,valid,0.18987999999995964,valid,-0.005210000000033688,valid,-0.005210000000033688,valid
ootang,2017-05-08,MJ9,287.01552,1.0,True,valid,0.18502000000000862,valid,-0.004859999999951015,valid,-0.004859999999951015,valid
ootang,2017-05-09,MJ9,287.19604,1.0,True,valid,0.18052000000000135,valid,-0.004500000000007276,valid,-0.004500000000007276,valid
ootang,2017-05-10,MJ9,287.3724,1.0,True,valid,0.17636000000004515,valid,-0.004159999999956199,valid,-0.004159999999956199,valid
ootang,2017-05-11,MJ9,287.54496,1.0,True,valid,0.17255999999997584,valid,-0.0038000000000693035,valid,-0.0038000000000693035,valid
ootang,2017-05-12,MJ9,287.71408,1.0,True,valid,0.1691200000000208,valid,-0.0034399999999550346,valid,-0.0034399999999550346,valid
ootang,2017-05-13,MJ9,287.8801,1.0,True,valid,0.16602000000000317,valid,-0.003100000000017644,valid,-0.003100000000017644,valid
ootang,2017-05-14,MJ9,288.04338,1.0,True,valid,0.1632799999999861,valid,-0.002740000000017062,valid,-0.002740000000017062,valid
ootang,2017-05-15,MJ9,288.20427,1.0,True,valid,0.16088999999999487,valid,-0.0023899999999912325,valid,-0.0023899999999912325,valid
ootang,2017-05-16,MJ9,288.36312,1.0,True,valid,0.15884999999997262,valid,-0.0020400000000222462,valid,-0.0020400000000222462,valid
ootang,2017-05-17,MJ9,288.52029,1.0,True,valid,0.1571700000000078,valid,-0.0016799999999648207,valid,-0.0016799999999648207,valid
ootang,2017-05-18,MJ9,288.67612,1.0,True,valid,0.15583000000003722,valid,-0.001339999999970587,valid,-0.001339999999970587,valid
ootang,2017-05-19,MJ9,288.83098,1.0,True,valid,0.15485999999998512,valid,-0.0009700000000520959,valid,-0.0009700000000520959,valid
ootang,2017-05-20,MJ9,288.98521,1.0,True,valid,0.1542299999999841,valid,-0.0006300000000010186,valid,-0.0006300000000010186,valid
ootang,2017-05-21,MJ9,289.13917,1.0,True,valid,0.15395999999998367,valid,-0.00027000000000043656,valid,-0.00027000000000043656,valid
ootang,2017-05-22,MJ9,289.2932,1.0,True,valid,0.1540300000000343,valid,7.000000005064066e-05,valid,7.000000005064066e-05,valid
ootang,2017-05-23,MJ9,289.44767,1.0,True,valid,0.15447000000000344,valid,0.00043999999996913175,valid,0.00043999999996913175,valid
ootang,2017-05-24,MJ9,289.60292,1.0,True,valid,0.1552499999999668,valid,0.0007799999999633656,valid,0.0007799999999633656,valid
ootang,2017-05-25,MJ9,289.75931,1.0,True,valid,0.15639000000004444,valid,0.0011400000000776345,valid,0.0011400000000776345,valid
ootang,2017-05-26,MJ9,289.91719,1.0,True,valid,0.15787999999997737,valid,0.0014899999999329339,valid,0.0014899999999329339,valid
ootang,2017-05-27,MJ9,290.07691,1.0,True,valid,0.15971999999999298,valid,0.001840000000015607,valid,0.001840000000015607,valid
ootang,2017-05-28,MJ9,290.23883,1.0,True,valid,0.16192000000000917,valid,0.002200000000016189,valid,0.002200000000016189,valid
ootang,2017-05-29,MJ9,290.40329,1.0,True,valid,0.1644600000000196,valid,0.002540000000010423,valid,0.002540000000010423,valid
ootang,2017-05-30,MJ9,290.57066,1.0,True,valid,0.1673699999999485,valid,0.002909999999928914,valid,0.002909999999928914,valid
ootang,2017-05-31,MJ9,290.74128,1.0,True,valid,0.17062000000004218,valid,0.003250000000093678,valid,0.003250000000093678,valid
ootang,2017-06-01,MJ9,290.9155,1.0,True,valid,0.17421999999999116,valid,0.0035999999999489773,valid,0.0035999999999489773,valid
ootang,2017-06-02,MJ9,291.0925,1.0,True,valid,0.17699999999996407,valid,0.0027799999999729152,valid,0.0027799999999729152,valid
ootang,2017-06-03,MJ9,291.27108,1.0,True,valid,0.17858000000001084,valid,0.0015800000000467662,valid,0.0015800000000467662,valid
ootang,2017-06-04,MJ9,291.45109,1.0,True,valid,0.18001000000003842,valid,0.0014300000000275759,valid,0.0014300000000275759,valid
ootang,2017-06-05,MJ9,291.63234,1.0,True,valid,0.18124999999997726,valid,0.0012399999999388456,valid,0.0012399999999388456,valid
ootang,2017-06-06,MJ9,291.81467,1.0,True,valid,0.182329999999979,valid,0.0010800000000017462,valid,0.0010800000000017462,valid
ootang,2017-06-07,MJ9,291.99791,1.0,True,valid,0.18324000000001206,valid,0.000910000000033051,valid,0.000910000000033051,valid
ootang,2017-06-08,MJ9,292.18189,1.0,True,valid,0.18398000000001957,valid,0.0007400000000075124,valid,0.0007400000000075124,valid
ootang,2017-06-09,MJ9,292.36644,1.0,True,valid,0.18455000000000155,valid,0.0005699999999819738,valid,0.0005699999999819738,valid
ootang,2017-06-10,MJ9,292.55138,1.0,True,valid,0.18493999999998323,valid,0.0003899999999816828,valid,0.0003899999999816828,valid
ootang,2017-06-11,MJ9,292.73655,1.0,True,valid,0.1851700000000278,valid,0.00023000000004458343,valid,0.00023000000004458343,valid
ootang,2017-06-12,MJ9,292.92177,1.0,True,valid,0.18521999999995842,valid,4.9999999930605554e-05,valid,4.9999999930605554e-05,valid
ootang,2017-06-13,MJ9,293.10688,1.0,True,valid,0.18511000000000877,valid,-0.00010999999994965037,valid,-0.00010999999994965037,valid
ootang,2017-06-14,MJ9,293.29171,1.0,True,valid,0.18483000000003358,valid,-0.000279999999975189,valid,-0.000279999999975189,valid
ootang,2017-06-15,MJ9,293.47608,1.0,True,valid,0.18437000000000126,valid,-0.00046000000003232344,valid,-0.00046000000003232344,valid
ootang,2017-06-16,MJ9,293.65982,1.0,True,valid,0.18374000000000024,valid,-0.0006300000000010186,valid,-0.0006300000000010186,valid
ootang,2017-06-17,MJ9,293.84277,1.0,True,valid,0.18294999999994843,valid,-0.0007900000000518048,valid,-0.0007900000000518048,valid
ootang,2017-06-18,MJ9,294.02475,1.0,True,valid,0.18198000000001002,valid,-0.000969999999938409,valid,-0.000969999999938409,valid
ootang,2017-06-19,MJ9,294.20559,1.0,True,valid,0.18083999999998923,valid,-0.001140000000020791,valid,-0.001140000000020791,valid
ootang,2017-06-20,MJ9,294.38513,1.0,True,valid,0.17954000000003134,valid,-0.0012999999999578904,valid,-0.0012999999999578904,valid
ootang,2017-06-21,MJ9,294.56319,1.0,True,valid,0.17806000000001632,valid,-0.0014800000000150249,valid,-0.0014800000000150249,valid
ootang,2017-06-22,MJ9,294.7396,1.0,True,valid,0.17640999999997575,valid,-0.0016500000000405635,valid,-0.0016500000000405635,valid
ootang,2017-06-23,MJ9,294.91419,1.0,True,valid,0.17459000000002334,valid,-0.0018199999999524152,valid,-0.0018199999999524152,valid
ootang,2017-06-24,MJ9,295.0868,1.0,True,valid,0.1726099999999633,valid,-0.001980000000060045,valid,-0.001980000000060045,valid
ootang,2017-06-25,MJ9,295.25724,1.0,True,valid,0.1704400000000419,valid,-0.0021699999999214015,valid,-0.0021699999999214015,valid
ootang,2017-06-26,MJ9,295.42535,1.0,True,valid,0.16810999999995602,valid,-0.0023300000000858745,valid,-0.0023300000000858745,valid
ootang,2017-06-27,MJ9,295.59096,1.0,True,valid,0.16561000000001513,valid,-0.002499999999940883,valid,-0.002499999999940883,valid
ootang,2017-06-28,MJ9,295.75391,1.0,True,valid,0.16295000000002346,valid,-0.002659999999991669,valid,-0.002659999999991669,valid
