model,horizon,n_per_point,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse,pooled_rmse
B_ANCHOR,24,353,4.55939086294,0.708923512748,16.8550143781,37.4119002291,0.766288951841,20.97658981,55.2843521073,0.802407932011,23.4954202127,83.5599826777,5.30643232112,8.2800257518,8.47909568104
B_ANCHOR,25,352,4.75710406866,0.702414772727,17.5183613855,39.1401712311,0.762784090909,21.7354370666,57.999823423,0.799715909091,24.1312759065,88.2461755968,5.52129268332,8.5748472305,8.78872884031
B_ANCHOR,26,351,4.95552617424,0.698717948718,18.2129004268,40.871321656,0.759971509972,22.4743599194,60.7339698079,0.797720797721,24.7722547142,92.9104861987,5.73492179067,8.86703198237,9.09620408326
B_ANCHOR,27,350,5.15521623151,0.695,18.8901734095,42.6018413899,0.755714285714,23.1563743706,63.4583508911,0.796428571429,25.4081195103,97.6174064855,5.94612953785,9.15672079535,9.40162779142
B_ANCHOR,28,349,5.35699265512,0.689111747851,19.5564041419,44.3754297485,0.749283667622,23.7980266934,66.1281334973,0.791547277937,25.9686907521,102.383399723,6.1583325462,9.44559723234,9.70627578159
B_ANCHOR,29,348,5.56157982685,0.686063218391,20.2503587025,46.2090084684,0.750718390805,24.458861907,68.7965839306,0.794540229885,26.5416385751,107.267806151,6.37082641521,9.73410109024,10.0104620341
B_ANCHOR,30,347,5.76936259576,0.683717579251,20.9260275456,48.0053148162,0.755763688761,25.0894829668,71.533736887,0.791786743516,27.1722953288,112.135527844,6.58561925077,10.022371312,10.3142725914
B_RAW,1,376,,,,,,,,,,,33.265136852,41.3683718719,41.6044798801
B_RAW,2,375,,,,,,,,,,,33.3535737912,41.4234925988,41.6599152291
B_RAW,3,374,,,,,,,,,,,33.4422844787,41.4788335383,41.7155720636
B_RAW,4,373,,,,,,,,,,,33.5312708629,41.5343957076,41.7714514104
B_RAW,5,372,,,,,,,,,,,33.6205367556,41.5901801236,41.8275542939
B_RAW,6,371,,,,,,,,,,,33.7100823187,41.6461877496,41.8838816846
B_RAW,7,370,,,,,,,,,,,33.7997669552,41.7024172558,41.9404322634
B_RAW,8,369,,,,,,,,,,,33.8895485316,41.7588677019,41.9972050868
B_RAW,9,368,,,,,,,,,,,33.9794164007,41.8155384695,42.054199523
B_RAW,10,367,,,,,,,,,,,34.0693473036,41.8724283873,42.1114143822
B_RAW,11,366,,,,,,,,,,,34.1593289926,41.9295363766,42.1688485617
B_RAW,12,365,,,,,,,,,,,34.2493612399,41.9868617123,42.2265013113
B_RAW,13,364,,,,,,,,,,,34.3394291688,42.0444028824,42.2843710939
B_RAW,14,363,,,,,,,,,,,34.4295119111,42.1021577665,42.3424557604
B_RAW,15,362,,,,,,,,,,,34.5198168857,42.1601380745,42.4007670435
B_RAW,16,361,,,,,,,,,,,34.610381163,42.2183460927,42.4593072949
B_RAW,17,360,,,,,,,,,,,34.7012007925,42.2767816503,42.5180764007
B_RAW,18,359,,,,,,,,,,,34.7922708338,42.3354445394,42.5770741957
B_RAW,19,358,,,,,,,,,,,34.8835918928,42.3943349381,42.6363008917
B_RAW,20,357,,,,,,,,,,,34.9748622202,42.4534338538,42.6957374138
B_RAW,21,356,,,,,,,,,,,35.0654132282,42.5126786559,42.7553207734
B_RAW,22,355,,,,,,,,,,,35.1551949864,42.5720461299,42.8150273075
B_RAW,23,354,,,,,,,,,,,35.2443378479,42.6315360373,42.8748562845
B_RAW,24,353,,,,,,,,,,,35.3329786838,42.6911558531,42.9348147554
B_RAW,25,352,,,,,,,,,,,35.4210415728,42.7508841393,42.9948808369
