model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse,candidate_number,phase,source
EXPERT_INIT,16,361,0.523001177453,0.690136641512,0.873279331439,0.943213296399,8.40021681734,8.7037045705,0.959141274238,10.7815615623,11.1701120359,0.971606648199,12.8470229891,13.3696727016,0.700593717313,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,17,360,0.569464255414,0.751926399889,0.957279054051,0.944444444444,9.21347336838,9.55005493931,0.959027777778,11.8253650452,12.2594516349,0.971527777778,14.090791553,14.6797023841,0.76318642572,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,18,359,0.617106312757,0.815384289879,1.04420225899,0.941504178273,10.0593598588,10.4254707768,0.958913649025,12.9110486019,13.3799805884,0.970752089136,15.3844633028,16.0185376201,0.827441991006,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,19,358,0.665839626084,0.880418025254,1.13399515171,0.941340782123,10.9307570134,11.331626983,0.958798882682,14.0294747416,14.5453461295,0.969972067039,16.7171502467,17.4185165138,0.893264018515,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,20,357,0.715622436287,0.946934588409,1.22598340729,0.940476190476,11.8176023928,12.2586758617,0.959383753501,15.1677284631,15.7399731036,0.969887955182,18.0734632115,18.8611171034,0.960555291177,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,21,356,0.7662581684,1.01483973009,1.32144984131,0.940308988764,12.7522413449,13.223553994,0.95856741573,16.3673245712,16.975204546,0.969101123596,19.5028701382,20.3333339666,1.02921719575,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,22,355,0.817915370532,1.08403986391,1.41884043699,0.937323943662,13.698547165,14.2064713053,0.958450704225,17.5818949421,18.235856965,0.968309859155,20.9501199997,21.8446864041,1.09915200261,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,23,354,0.870302917886,1.15444048208,1.51876698023,0.937853107345,14.6716606834,15.2170061835,0.958333333333,18.8308726213,19.5344696188,0.968220338983,22.4383686977,23.4008445444,1.17026099942,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,24,353,0.923385482853,1.22595227873,1.62092666599,0.936968838527,15.671956101,16.2487365046,0.95821529745,20.1147378905,20.8510009443,0.967422096317,23.9681885232,24.963787597,1.24245114974,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,25,352,0.977169609145,1.29848691859,1.72514290534,0.935369318182,16.6887888385,17.3029168142,0.958096590909,21.41982858,22.2038640746,0.967329545455,25.523299997,26.5804185259,1.31563044536,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,26,351,1.03153206199,1.37195810939,1.83108229218,0.935185185185,17.7208045157,18.3731668895,0.957977207977,22.7444063616,23.5742952757,0.967236467236,27.1016317732,28.2173354393,1.38970914155,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,27,350,1.08655360337,1.44628190993,1.93910331477,0.935,18.7812742343,19.4644246279,0.957857142857,24.10550451,24.9628229157,0.966428571429,28.7234802506,29.8582692952,1.46460010447,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,28,349,1.14198286935,1.52137965505,2.04777521232,0.931948424069,19.8352266067,20.5603042687,0.959169054441,25.4582377351,26.3605633218,0.966332378223,30.335361307,31.5253522959,1.54022214215,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,29,348,1.19799692449,1.59717190423,2.15781072494,0.929597701149,20.8942293157,21.6715097133,0.960488505747,26.817452997,27.7872214397,0.965517241379,31.9549661867,33.2430929065,1.61649308744,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
EXPERT_INIT,30,347,1.25438339822,1.67358093183,2.27092122252,0.930115273775,22.0110491831,22.8151025809,0.959654178674,28.2508757784,29.2433140359,0.965417867435,33.6629947797,34.9577411186,1.69333272349,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,1,376,0.0002685657188,0.000615907600603,0.0352238074499,1,0.386305470345,0.386305470345,1,0.495817703393,0.495817703393,1,0.590803233568,0.590803233568,0.000812872517848,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,2,375,0.00101581150238,0.00228478366855,0.100899154106,1,1.10648225096,1.10648225096,1,1.42015459431,1.42015459431,1,1.69221857296,1.69221857296,0.00303705852814,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,3,374,0.00250413110663,0.00553570071126,0.198956437877,1,2.18142973499,2.18142973499,1,2.79983475344,2.79983475344,1,3.33620888174,3.33620888174,0.00740619440105,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,4,373,0.0049864638053,0.0108815189159,0.330094937051,0.999329758713,3.61825274938,3.61825354175,1,4.64397712746,4.64397712746,1,5.53364005508,5.53364005508,0.014617161338,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,5,372,0.00867391660936,0.0186736532968,0.494997149664,0.989919354839,5.42366250483,5.42405019667,0.995295698925,6.96119546203,6.96142226825,0.997983870968,8.29477600399,8.2948614981,0.0250885959804,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,6,371,0.0137471401924,0.0290205354272,0.694276905332,0.983827493261,7.60445112268,7.6054663267,0.990566037736,9.76020735053,9.76101236715,0.99730458221,11.6300043817,11.6304841628,0.0388333008541,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,7,370,0.0202373564865,0.0418920685768,0.928269018942,0.97027027027,10.1633503002,10.1655578916,0.985135135135,13.0445188885,13.046629346,0.989189189189,15.5435029586,15.5453984381,0.0556644081743,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,8,369,0.0281100040845,0.0572586461052,1.19738412943,0.962737127371,13.1048377954,13.1086721788,0.978319783198,16.819877216,16.8235586982,0.988482384824,20.0421198747,20.0456981092,0.0754625127765,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,9,368,0.0374382631349,0.075203683882,1.50185812693,0.954483695652,16.4307828872,16.4368897962,0.974184782609,21.0886815266,21.094946571,0.981657608696,25.1287139453,25.1353805579,0.0983399817509,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,10,367,0.0483770810383,0.0958770021253,1.84194521164,0.950272479564,20.144337407,20.1526374848,0.969346049046,25.8549771521,25.8635926951,0.980926430518,30.8081054806,30.8174441331,0.124478277473,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,11,366,0.0610365416602,0.119361713713,2.2176640394,0.944672131148,24.2435673852,24.2557738716,0.968579234973,31.1162818695,31.1293329097,0.978142076503,37.0773367294,37.0923596168,0.153888253975,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,12,365,0.0752860416405,0.145520919866,2.6291185252,0.939726027397,28.7300032946,28.7476932849,0.966438356164,36.8745600192,36.8936505606,0.975342465753,43.9387483477,43.9617304812,0.186288777751,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,13,364,0.0910702763343,0.174243989235,3.07626121457,0.9375,33.6035844817,33.6271145579,0.963598901099,43.1297337535,43.1552492614,0.973901098901,51.3922475742,51.4240838258,0.221475803691,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,14,363,0.108476679857,0.205433228616,3.55886101503,0.929752066116,38.8601468848,38.8915217378,0.961432506887,49.8764585568,49.9115714229,0.973140495868,59.4314660259,59.4761186634,0.259292554865,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,15,362,0.127716003493,0.238942984611,4.07670633232,0.915055248619,44.4976653175,44.5401016208,0.958563535912,57.1121351307,57.1590315925,0.970994475138,68.0533064476,68.1137420924,0.299509089025,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,16,361,0.148460825922,0.27449076209,4.62947261497,0.906509695291,50.5138138415,50.5685691339,0.954986149584,64.8337781657,64.8933362821,0.968144044321,77.2542116236,77.3315744112,0.341686745305,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,17,360,0.170447008386,0.31169999158,5.21687770504,0.909027777778,56.9091687381,56.9737599923,0.952083333333,73.0421273107,73.1107816759,0.96875,87.0350629001,87.1215692206,0.385261446011,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,18,359,0.193407475872,0.350113562753,5.83807714547,0.907381615599,63.6704153164,63.7471368488,0.948467966574,81.720093345,81.800690711,0.968662952646,97.3754972145,97.4730754353,0.429615265763,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,19,358,0.217160813535,0.389339407961,6.49247644234,0.908519553073,70.7940342292,70.8825234255,0.945530726257,90.8631592354,90.9550443629,0.968575418994,108.27013219,108.376733666,0.474299679832,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,20,357,0.241575345743,0.429034087249,7.17901533494,0.909663865546,78.2676716264,78.3679589733,0.944677871148,100.455468987,100.559243471,0.964985994398,119.700074243,119.819160399,0.519120172239,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,21,356,0.266797276006,0.469387267387,7.89747706161,0.908707865169,86.0935230843,86.2032444407,0.943117977528,110.499840591,110.612186699,0.966292134831,131.668681217,131.796065775,0.564806120294,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,22,355,0.29455525904,0.51226027689,8.64659305127,0.905633802817,94.2440982475,94.3725917289,0.942253521127,120.960990559,121.095151614,0.964788732394,144.133910243,144.286190626,0.613787014428,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,23,354,0.324961205689,0.558396655352,9.42678606272,0.906779661017,102.738351518,102.882419057,0.940677966102,131.863246603,132.01698676,0.963276836158,157.124749578,157.299529485,0.667419718295,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,24,353,0.358931476403,0.609471236845,10.2357721782,0.901558073654,111.541607053,111.706366909,0.937677053824,143.162102759,143.340923098,0.963172804533,170.588167093,170.795958825,0.728410813619,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,25,352,0.396487271384,0.667423494182,11.0733878046,0.899147727273,120.651153315,120.844557538,0.933948863636,154.854078808,155.068803801,0.960227272727,184.520015854,184.776448595,0.79982994399,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,26,351,0.437289501465,0.733980894442,11.9386192162,0.899572649573,130.058004269,130.27949135,0.933048433048,166.927641296,167.17817891,0.958689458689,198.906552902,199.211241133,0.884551386119,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,27,350,0.481907707445,0.81059515991,12.8311807385,0.9,139.757062427,140.01181957,0.930714285714,179.376247672,179.670792088,0.955,213.739982305,214.104537371,0.984874063208,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,28,349,0.531513457028,0.898498405484,13.7482796797,0.898280802292,149.714751408,150.001988654,0.929799426934,192.156803115,192.501514706,0.949856733524,228.968953418,229.405009673,1.10241496162,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,29,348,0.586027286928,0.998179122026,14.6898028766,0.897988505747,159.934313478,160.253528311,0.92816091954,205.273469029,205.667342092,0.949712643678,244.598424861,245.105353899,1.23792576347,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_RIDGE_FULL,30,347,0.646549429573,1.11051021417,15.6544020162,0.896253602305,170.387737104,170.750521863,0.9265129683,218.690293,219.143936904,0.947406340058,260.585556688,261.174567944,1.39181469386,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,1,376,0.0002685657188,0.000615907600603,0.00238796272137,0.998670212766,0.0259322782447,0.0259784426083,0.999335106383,0.0332837187928,0.0333137412717,1,0.0396599971186,0.0396599971186,0.000812872517848,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,2,375,0.00101581150238,0.00228478366855,0.00275612536389,0.995333333333,0.0278761128785,0.0286828822398,0.995333333333,0.0357786035352,0.0370313177257,0.998,0.04263283565,0.0447215689369,0.00303705852814,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,3,374,0.00250413110663,0.00553570071126,0.00382569650639,0.980614973262,0.0339223057143,0.0370799065807,0.989973262032,0.0435388080269,0.0484087116856,0.993983957219,0.0518796896358,0.0599444005521,0.00740619440105,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,4,373,0.0049864638053,0.0108815189159,0.00591001907628,0.968498659517,0.0454324699275,0.053927517513,0.982573726542,0.0583119438584,0.0716173508637,0.985254691689,0.0694829667262,0.0917114261588,0.014617161338,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,5,372,0.00867391660936,0.0186736532968,0.00918504481916,0.952956989247,0.0632582095951,0.0809389016983,0.970430107527,0.0811910330294,0.109265502157,0.980510752688,0.0967450829653,0.1444844392,0.0250885959804,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,6,371,0.0137471401924,0.0290205354272,0.013829520281,0.933962264151,0.0879617156051,0.119036562311,0.958221024259,0.112897639733,0.163314250715,0.969002695418,0.13452583512,0.220716532354,0.0388333008541,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,7,370,0.0202373564865,0.0418920685768,0.0197927533334,0.916216216216,0.119202674449,0.168132502248,0.949324324324,0.152994976309,0.233043176543,0.961486486486,0.182304758593,0.320185617605,0.0556644081743,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,8,369,0.0281100040845,0.0572586461052,0.0271694934569,0.905826558266,0.158239313882,0.229190642141,0.938346883469,0.2030979606,0.320211827166,0.95460704607,0.242006146678,0.445144260729,0.0754625127765,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,9,368,0.0374382631349,0.075203683882,0.0358452681872,0.891983695652,0.202829303187,0.300667430063,0.931385869565,0.260328592285,0.422325777915,0.947010869565,0.31020065048,0.591937364932,0.0983399817509,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,10,367,0.0483770810383,0.0958770021253,0.0459512872525,0.880108991826,0.254330909375,0.38362988909,0.925068119891,0.326430188203,0.541116139348,0.942098092643,0.388965560133,0.764258117892,0.124478277473,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,11,366,0.0610365416602,0.119361713713,0.057381265197,0.869535519126,0.309697229682,0.476424244692,0.922131147541,0.397492090989,0.674456988708,0.94262295082,0.473641039977,0.963286171282,0.153888253975,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,12,365,0.0752860416405,0.145520919866,0.0704050108782,0.866438356164,0.37556433683,0.583189322248,0.917123287671,0.482031607777,0.827436271052,0.940410958904,0.574376087436,1.18454898401,0.186288777751,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,13,364,0.0910702763343,0.174243989235,0.0850011658013,0.85782967033,0.448735949317,0.703164966455,0.912087912088,0.575946355669,0.99918835226,0.936813186813,0.686282411786,1.43224156373,0.221475803691,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
C5_IN_SAMPLE_FULL,14,363,0.108476679857,0.205433228616,0.101186971727,0.845730027548,0.52944305397,0.83634103327,0.909090909091,0.679532803049,1.18697245224,0.93044077135,0.809713276894,1.70093108536,0.259292554865,5,development,results/ootang_rolling_v3/20260913/c5_crossfit/development
