horizon_days,split,evaluation_role,estimator,subset,metric,class_level,class_color,value,numerator,denominator,status
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,1.0,blue,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,1.0,blue,97.0,97.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,2.0,yellow,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,2.0,yellow,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,2.0,yellow,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,2.0,yellow,40.0,40.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,3.0,orange,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,3.0,orange,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,3.0,orange,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,3.0,orange,41.0,41.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,precision,4.0,red,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,recall,4.0,red,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,f1,4.0,red,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,support,4.0,red,33.0,33.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,balanced_accuracy_supported_classes,,,0.0,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,ordinal_mae,,,1.0284697508896796,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,quadratic_weighted_kappa,,,0.6672387083247593,,,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_count,,,107.0,107.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_escalation_vs_proxy_rate,,,0.3807829181494662,107.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_count,,,174.0,174.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,false_deescalation_vs_proxy_rate,,,0.6192170818505338,174.0,281.0,ok
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,multiclass_log_loss,,,,,,probability_not_available
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,multiclass_brier,,,,,,probability_not_available
3,test,historical_holdout_evaluation_only,current_state_persistence,transition_only,top_label_ece,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,ngboost,all,row_count,,,1760.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,accuracy,,,0.7147727272727272,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,macro_f1_fixed_five,,,0.4376678113083778,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,macro_f1_supported_classes,,,0.5470847641354722,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,precision,0.0,green,0.7062043795620438,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,recall,0.0,green,0.7755511022044088,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,f1,0.0,green,0.7392550143266475,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,support,0.0,green,499.0,499.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,precision,1.0,blue,0.8010012515644556,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,recall,1.0,blue,0.760998810939358,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,f1,1.0,blue,0.7804878048780488,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,support,1.0,blue,841.0,841.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,precision,2.0,yellow,0.559322033898305,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,recall,2.0,yellow,0.8309352517985612,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,f1,2.0,yellow,0.6685962373371924,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,support,2.0,yellow,278.0,278.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,precision,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,recall,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,f1,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,support,3.0,orange,142.0,142.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,all,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,all,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,all,support,4.0,red,0.0,0.0,1760.0,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,all,balanced_accuracy_supported_classes,,,0.591871291235582,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,ordinal_mae,,,0.2875,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,quadratic_weighted_kappa,,,0.7780335020622882,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_count,,,154.0,154.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,false_escalation_vs_proxy_rate,,,0.0875,154.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_count,,,348.0,348.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,false_deescalation_vs_proxy_rate,,,0.19772727272727272,348.0,1760.0,ok
7,calibration,chronological_evaluation_only,ngboost,all,multiclass_log_loss,,,0.9391962052364777,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,multiclass_brier,,,0.43933244057248155,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,top_label_ece,,,0.08855258339939684,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,0.0,green,0.05012487862199141,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,0.0,green,0.9017225569298788,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,0.0,green,0.7825721139741778,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,1.0,blue,0.03744200779536569,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,1.0,blue,0.8430659909248408,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,1.0,blue,0.8075013530167204,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,2.0,yellow,0.05516933043776256,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,2.0,yellow,0.9091957203467995,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,2.0,yellow,0.47328326253634617,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,3.0,orange,0.07896736608341119,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,3.0,orange,0.9441407406117794,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,3.0,orange,0.6499502066481823,,,ok
7,calibration,chronological_evaluation_only,ngboost,all,classwise_ece,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,all,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,all,row_count,,,1760.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,accuracy,,,0.28352272727272726,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,macro_f1_fixed_five,,,0.0883576803895529,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,macro_f1_supported_classes,,,0.11044710048694112,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,precision,0.0,green,0.28352272727272726,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,recall,0.0,green,1.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,f1,0.0,green,0.4417884019477645,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,support,0.0,green,499.0,499.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,precision,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,recall,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,f1,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,support,1.0,blue,841.0,841.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,precision,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,recall,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,f1,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,support,2.0,yellow,278.0,278.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,precision,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,recall,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,f1,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,support,3.0,orange,142.0,142.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,all,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,all,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,all,support,4.0,red,0.0,0.0,1760.0,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,all,balanced_accuracy_supported_classes,,,0.25,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,ordinal_mae,,,1.0357954545454546,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,quadratic_weighted_kappa,,,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,false_escalation_vs_proxy_count,,,0.0,0.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,false_escalation_vs_proxy_rate,,,0.0,0.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,false_deescalation_vs_proxy_count,,,1261.0,1261.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,false_deescalation_vs_proxy_rate,,,0.7164772727272727,1261.0,1760.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,multiclass_log_loss,,,1.3786442840454358,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,multiclass_brier,,,0.7159167687223229,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,top_label_ece,,,0.20126709573612234,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,classwise_ece,0.0,green,0.20126709573612234,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,0.0,green,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,0.0,green,0.28352272727272726,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,classwise_ece,1.0,blue,0.08320595333869668,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,1.0,blue,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,1.0,blue,0.4778409090909091,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,classwise_ece,2.0,yellow,0.061024235720032155,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,2.0,yellow,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,2.0,yellow,0.15795454545454546,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,classwise_ece,3.0,orange,0.06920504827031376,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,3.0,orange,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,3.0,orange,0.08068181818181819,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,all,classwise_ece,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,all,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,current_state_persistence,all,row_count,,,1760.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,accuracy,,,0.7443181818181818,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,macro_f1_fixed_five,,,0.5785825134564424,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,macro_f1_supported_classes,,,0.7232281418205531,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,precision,0.0,green,0.7039848197343453,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,recall,0.0,green,0.7434869739478958,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,f1,0.0,green,0.723196881091618,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,support,0.0,green,499.0,499.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,precision,1.0,blue,0.796044499381953,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,recall,1.0,blue,0.7657550535077289,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,f1,1.0,blue,0.7806060606060606,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,support,1.0,blue,841.0,841.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,precision,2.0,yellow,0.7046263345195729,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,recall,2.0,yellow,0.7122302158273381,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,f1,2.0,yellow,0.7084078711985689,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,support,2.0,yellow,278.0,278.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,precision,3.0,orange,0.6783216783216783,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,recall,3.0,orange,0.6830985915492958,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,f1,3.0,orange,0.6807017543859649,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,support,3.0,orange,142.0,142.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,all,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,all,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,all,support,4.0,red,0.0,0.0,1760.0,absent_target_class
7,calibration,chronological_evaluation_only,current_state_persistence,all,balanced_accuracy_supported_classes,,,0.7261427087080647,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,ordinal_mae,,,0.26079545454545455,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,quadratic_weighted_kappa,,,0.8247699834688663,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,false_escalation_vs_proxy_count,,,215.0,215.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,false_escalation_vs_proxy_rate,,,0.12215909090909091,215.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,false_deescalation_vs_proxy_count,,,235.0,235.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,false_deescalation_vs_proxy_rate,,,0.13352272727272727,235.0,1760.0,ok
7,calibration,chronological_evaluation_only,current_state_persistence,all,multiclass_log_loss,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,current_state_persistence,all,multiclass_brier,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,current_state_persistence,all,top_label_ece,,,,,,probability_not_available
7,calibration,chronological_evaluation_only,ngboost,transition_only,row_count,,,450.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,accuracy,,,0.33555555555555555,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,macro_f1_fixed_five,,,0.2247038028215548,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,macro_f1_supported_classes,,,0.2808797535269435,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,0.0,green,0.267515923566879,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,0.0,green,0.328125,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,0.0,green,0.29473684210526313,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,support,0.0,green,128.0,128.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,1.0,blue,0.3184713375796178,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,1.0,blue,0.25380710659898476,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,1.0,blue,0.2824858757062147,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,support,1.0,blue,197.0,197.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,2.0,yellow,0.4338235294117647,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,2.0,yellow,0.7375,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,2.0,yellow,0.5462962962962963,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,support,2.0,yellow,80.0,80.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,support,3.0,orange,45.0,45.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,transition_only,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,transition_only,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,transition_only,support,4.0,red,0.0,0.0,450.0,absent_target_class
7,calibration,chronological_evaluation_only,ngboost,transition_only,balanced_accuracy_supported_classes,,,0.32985802664974617,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,ordinal_mae,,,0.6733333333333333,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,quadratic_weighted_kappa,,,0.545932371663844,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_count,,,120.0,120.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,false_escalation_vs_proxy_rate,,,0.26666666666666666,120.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_count,,,179.0,179.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,false_deescalation_vs_proxy_rate,,,0.3977777777777778,179.0,450.0,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_log_loss,,,1.6147715188894176,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,multiclass_brier,,,0.9003946505186443,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,top_label_ece,,,0.3899266770478111,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,0.0,green,0.2763330762187748,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,0.0,green,0.597753299689441,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,0.0,green,0.2997849497137962,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,1.0,blue,0.31279021219234,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,1.0,blue,0.38650909893461205,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,1.0,blue,0.35271012515795985,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,2.0,yellow,0.12047676339128394,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.8322297297297298,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.3580616259908565,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,3.0,orange,0.09849630626776935,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,3.0,orange,0.9382716049382717,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,3.0,orange,0.6065597820056,,,ok
7,calibration,chronological_evaluation_only,ngboost,transition_only,classwise_ece,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,ngboost,transition_only,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,row_count,,,450.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,accuracy,,,0.28444444444444444,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,macro_f1_fixed_five,,,0.08858131487889273,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,macro_f1_supported_classes,,,0.11072664359861592,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,precision,0.0,green,0.28444444444444444,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,recall,0.0,green,1.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,f1,0.0,green,0.4429065743944637,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,support,0.0,green,128.0,128.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,precision,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,recall,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,f1,1.0,blue,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,support,1.0,blue,197.0,197.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,precision,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,recall,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,f1,2.0,yellow,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,support,2.0,yellow,80.0,80.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,precision,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,recall,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,f1,3.0,orange,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,support,3.0,orange,45.0,45.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,precision,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,recall,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,f1,4.0,red,,,,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,support,4.0,red,0.0,0.0,450.0,absent_target_class
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,balanced_accuracy_supported_classes,,,0.25,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,ordinal_mae,,,1.0933333333333333,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,quadratic_weighted_kappa,,,0.0,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,false_escalation_vs_proxy_count,,,0.0,0.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,false_escalation_vs_proxy_rate,,,0.0,0.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,false_deescalation_vs_proxy_count,,,322.0,322.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,false_deescalation_vs_proxy_rate,,,0.7155555555555555,322.0,450.0,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,multiclass_log_loss,,,1.4746265378310102,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,multiclass_brier,,,0.7423573498656143,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,top_label_ece,,,0.20034537856440515,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,classwise_ece,0.0,green,0.20034537856440515,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,0.0,green,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,0.0,green,0.28444444444444444,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,classwise_ece,1.0,blue,0.04314282202556535,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,1.0,blue,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,1.0,blue,0.43777777777777777,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,classwise_ece,2.0,yellow,0.08084746804326448,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,2.0,yellow,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,2.0,yellow,0.17777777777777778,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,classwise_ece,3.0,orange,0.08852323008849558,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,3.0,orange,0.5,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,3.0,orange,0.1,,,ok
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,classwise_ece,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_roc_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,fit_majority_prior,transition_only,one_vs_rest_pr_auc,4.0,red,,,,no_positive_examples
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,row_count,,,450.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,accuracy,,,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,macro_f1_fixed_five,,,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,macro_f1_supported_classes,,,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,precision,0.0,green,0.0,,,ok
7,calibration,chronological_evaluation_only,current_state_persistence,transition_only,recall,0.0,green,0.0,,,ok
